Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.35,2017-10-19,2017-11-21,Regular Cash,2017-12-07,Quarter,2017-11-22
0.35,2017-07-25,2017-08-22,Regular Cash,2017-09-07,Quarter,2017-08-24
0.3,2017-04-20,2017-05-09,Regular Cash,2017-05-25,Quarter,2017-05-11
0.3,2017-01-19,2017-02-07,Regular Cash,2017-02-23,Quarter,2017-02-09
0.3,2016-10-13,2016-11-01,Regular Cash,2016-11-17,Quarter,2016-11-03
0.3,2016-07-14,2016-08-02,Regular Cash,2016-08-18,Quarter,2016-08-04
0.28,2016-04-14,2016-05-03,Regular Cash,2016-05-19,Quarter,2016-05-05
0.28,2016-01-14,2016-02-02,Regular Cash,2016-02-18,Quarter,2016-02-04
0.28,2015-10-15,2015-11-03,Regular Cash,2015-11-19,Quarter,2015-11-05
0.28,2015-07-16,2015-08-04,Regular Cash,2015-08-20,Quarter,2015-08-06
0.28,2015-04-16,2015-05-05,Regular Cash,2015-05-21,Quarter,2015-05-07
0.24,2015-01-16,2015-02-03,Regular Cash,2015-02-19,Quarter,2015-02-05
0.24,2014-10-16,2014-11-04,Regular Cash,2014-11-20,Quarter,2014-11-06
0.24,2014-07-16,2014-08-05,Regular Cash,2014-08-21,Quarter,2014-08-07
0.24,2014-03-20,2014-05-06,Regular Cash,2014-05-22,Quarter,2014-05-08
0.2,2014-01-23,2014-02-04,Regular Cash,2014-02-20,Quarter,2014-02-06
0.2,2013-10-16,2013-11-05,Regular Cash,2013-11-21,Quarter,2013-11-07
0.2,2013-07-17,2013-08-06,Regular Cash,2013-08-22,Quarter,2013-08-08
0.2,2013-04-16,2013-05-07,Regular Cash,2013-05-23,Quarter,2013-05-09
0.14,2012-12-20,2012-12-31,Regular Cash,2013-01-17,Quarter,2013-01-03
0.1,2012-09-20,2012-10-02,Regular Cash,2012-10-18,Quarter,2012-10-04
0.1,2012-06-14,2012-07-02,Regular Cash,2012-07-19,Quarter,2012-07-05
0.1,2012-03-13,2012-04-03,Regular Cash,2012-04-19,Quarter,2012-04-05
0.1,2011-12-15,2011-12-27,Regular Cash,2012-01-19,Quarter,2011-12-29
0.06,2011-09-14,2011-10-04,Regular Cash,2011-10-20,Quarter,2011-10-06
0.06,2011-06-14,2011-07-05,Regular Cash,2011-07-21,Quarter,2011-07-07
0.06,2011-03-22,2011-04-05,Regular Cash,2011-04-21,Quarter,2011-04-07
0.02,2010-12-16,2010-12-27,Regular Cash,2011-01-20,Quarter,2010-12-29
0.02,2010-09-15,2010-10-05,Regular Cash,2010-10-21,Quarter,2010-10-07
0.02,2010-06-16,2010-07-02,Regular Cash,2010-07-22,Quarter,2010-07-07
0.02,2010-03-16,2010-03-30,Regular Cash,2010-04-22,Quarter,2010-04-01
