Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
2.0,2017-11-01,2017-11-14,Regular Cash,2017-12-13,Quarter,2017-11-15
2.0,2017-08-02,2017-08-21,Regular Cash,2017-09-20,Quarter,2017-08-23
2.0,2017-04-26,2017-05-22,Regular Cash,2017-06-21,Quarter,2017-05-24
2.0,2017-02-15,2017-02-23,Regular Cash,2017-03-22,Quarter,2017-02-27
1.75,2016-11-02,2016-11-14,Regular Cash,2016-12-14,Quarter,2016-11-16
1.75,2016-08-03,2016-08-22,Regular Cash,2016-09-14,Quarter,2016-08-24
1.75,2016-05-04,2016-05-23,Regular Cash,2016-06-15,Quarter,2016-05-25
1.75,2016-02-18,2016-03-07,Regular Cash,2016-03-23,Quarter,2016-03-09
1.69,2015-10-28,2015-12-07,Regular Cash,2015-12-16,Quarter,2015-12-09
10.95,2015-09-28,2015-10-06,Special Cash,2015-11-10,None,2015-10-08
1.69,2015-07-29,2015-08-24,Regular Cash,2015-09-16,Quarter,2015-08-26
1.69,2015-05-07,2015-05-22,Regular Cash,2015-06-17,Quarter,2015-05-27
1.69,2015-02-19,2015-03-09,Regular Cash,2015-03-25,Quarter,2015-03-11
7.57374,2014-10-16,2014-10-23,Special Cash,2014-11-25,None,2014-10-27
