Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.45,2017-10-25,2017-11-14,Regular Cash,2017-12-01,Quarter,2017-11-15
0.43,2017-07-27,2017-08-21,Regular Cash,2017-09-01,Quarter,2017-08-23
0.43,2017-04-27,2017-05-22,Regular Cash,2017-06-01,Quarter,2017-05-24
0.43,2017-01-31,2017-02-13,Regular Cash,2017-03-01,Quarter,2017-02-15
0.43,2016-10-27,2016-11-14,Regular Cash,2016-12-01,Quarter,2016-11-16
0.41,2016-07-28,2016-08-22,Regular Cash,2016-09-01,Quarter,2016-08-24
0.41,2016-04-26,2016-05-16,Regular Cash,2016-06-01,Quarter,2016-05-18
0.41,2016-02-01,2016-02-11,Regular Cash,2016-03-01,Quarter,2016-02-16
0.41,2015-10-27,2015-11-16,Regular Cash,2015-12-01,Quarter,2015-11-18
0.39,2015-07-28,2015-08-17,Regular Cash,2015-09-01,Quarter,2015-08-19
0.39,2015-04-28,2015-05-18,Regular Cash,2015-06-01,Quarter,2015-05-20
0.39,2015-02-03,2015-02-12,Regular Cash,2015-03-02,Quarter,2015-02-17
0.39,2014-08-21,2014-11-17,Regular Cash,2014-12-01,Quarter,2014-11-19
0.37,2014-07-29,2014-08-18,Regular Cash,2014-09-02,Quarter,2014-08-20
0.37,2014-04-29,2014-05-19,Regular Cash,2014-06-02,Quarter,2014-05-21
0.37,2014-02-04,2014-02-12,Regular Cash,2014-03-03,Quarter,2014-02-14
0.37,2013-10-29,2013-11-18,Regular Cash,2013-12-02,Quarter,2013-11-20
0.35,2013-07-30,2013-08-19,Regular Cash,2013-09-03,Quarter,2013-08-21
0.35,2013-04-24,2013-05-20,Regular Cash,2013-06-03,Quarter,2013-05-22
0.35,2013-02-05,2013-02-13,Regular Cash,2013-03-01,Quarter,2013-02-15
0.35,2012-10-23,2012-11-09,Regular Cash,2012-12-03,Quarter,2012-11-14
0.33,2012-07-24,2012-08-13,Regular Cash,2012-09-04,Quarter,2012-08-15
0.33,2012-04-24,2012-05-14,Regular Cash,2012-06-01,Quarter,2012-05-16
0.33,2012-01-31,2012-02-13,Regular Cash,2012-03-01,Quarter,2012-02-15
0.33,2011-10-26,2011-11-14,Regular Cash,2011-12-01,Quarter,2011-11-16
0.3,2011-07-27,2011-08-15,Regular Cash,2011-09-01,Quarter,2011-08-17
0.3,2011-04-27,2011-05-16,Regular Cash,2011-06-01,Quarter,2011-05-18
0.3,2011-02-01,2011-02-11,Regular Cash,2011-03-01,Quarter,2011-02-15
0.3,2010-08-10,2010-11-15,Regular Cash,2010-12-01,Quarter,2010-11-17
0.28,2010-07-27,2010-08-16,Regular Cash,2010-09-01,Quarter,2010-08-18
0.28,2010-04-27,2010-05-17,Regular Cash,2010-06-01,Quarter,2010-05-19
0.28,2010-02-02,2010-02-11,Regular Cash,2010-03-01,Quarter,2010-02-16
