Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1,2017-10-26,2017-12-12,Regular Cash,2017-12-27,Quarter,2017-12-13
0.1,2017-07-27,2017-09-15,Regular Cash,2017-09-29,Quarter,2017-09-18
0.0625,2017-05-25,2017-06-15,Regular Cash,2017-06-30,Quarter,2017-06-19
0.0625,2017-02-27,2017-03-16,Regular Cash,2017-03-31,Quarter,2017-03-20
0.0625,2016-10-27,2016-12-12,Regular Cash,2016-12-28,Quarter,2016-12-14
0.0625,2016-07-28,2016-09-15,Regular Cash,2016-09-30,Quarter,2016-09-19
0.0625,2016-05-26,2016-06-09,Regular Cash,2016-06-24,Quarter,2016-06-13
0.0625,2016-02-19,2016-03-10,Regular Cash,2016-03-28,Quarter,2016-03-14
0.0625,2015-10-30,2015-12-10,Regular Cash,2015-12-28,Quarter,2015-12-14
0.0625,2015-07-30,2015-09-10,Regular Cash,2015-09-25,Quarter,2015-09-14
0.0625,2015-05-21,2015-06-11,Regular Cash,2015-06-26,Quarter,2015-06-15
0.0625,2015-02-27,2015-03-12,Regular Cash,2015-03-27,Quarter,2015-03-16
0.0625,2014-10-29,2014-12-11,Regular Cash,2014-12-26,Quarter,2014-12-15
0.0625,2014-07-29,2014-09-11,Regular Cash,2014-09-26,Quarter,2014-09-15
0.0625,2014-04-30,2014-06-12,Regular Cash,2014-06-27,Quarter,2014-06-16
0.0625,2014-02-28,2014-03-13,Regular Cash,2014-03-28,Quarter,2014-03-17
0.0625,2013-10-29,2013-12-12,Regular Cash,2013-12-27,Quarter,2013-12-16
0.0625,2013-07-26,2013-09-12,Regular Cash,2013-09-27,Quarter,2013-09-16
0.0625,2013-04-25,2013-06-13,Regular Cash,2013-06-28,Quarter,2013-06-17
0.0625,2013-02-28,2013-03-14,Regular Cash,2013-03-28,Quarter,2013-03-18
0.1,2013-02-01,2013-02-26,Spinoff,2013-02-25,None,2013-02-11
0.25,2012-12-03,2012-12-13,Regular Cash,2012-12-28,Annual,2012-12-17
0.25,2011-12-05,2011-12-14,Regular Cash,2011-12-30,Annual,2011-12-16
0.25,2010-12-06,2010-12-15,Regular Cash,2010-12-30,Annual,2010-12-17
