Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.24,2013-09-17,2013-09-26,Regular Cash,2013-10-25,Quarter,2013-09-30
0.24,2013-04-23,2013-06-26,Regular Cash,2013-07-25,Quarter,2013-06-28
0.22,2013-03-18,2013-03-26,Regular Cash,2013-04-25,Quarter,2013-03-28
0.22,2012-10-29,2012-11-28,Regular Cash,2012-12-21,Quarter,2012-11-30
0.22,2012-09-18,2012-09-26,Regular Cash,2012-10-25,Quarter,2012-09-28
0.22,2012-04-25,2012-06-27,Regular Cash,2012-07-25,Quarter,2012-06-29
0.2,2012-03-16,2012-03-28,Regular Cash,2012-04-25,Quarter,2012-03-31
0.2,2011-12-19,2011-12-28,Regular Cash,2012-01-25,Quarter,2011-12-31
0.2,2011-09-16,2011-09-28,Regular Cash,2011-10-25,Quarter,2011-09-30
0.2,2011-05-03,2011-06-28,Regular Cash,2011-07-25,Quarter,2011-06-30
0.175,2010-10-26,2011-03-29,Regular Cash,2011-04-25,Quarter,2011-03-31
0.175,2010-10-26,2010-12-29,Regular Cash,2011-01-25,Quarter,2010-12-31
0.1525,2010-09-15,2010-09-28,Regular Cash,2010-10-25,Quarter,2010-09-30
0.1525,2010-06-16,2010-06-28,Regular Cash,2010-07-26,Quarter,2010-06-30
0.1525,2008-08-01,2010-03-29,Regular Cash,2010-04-26,Quarter,2010-03-31
