Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.7,2017-12-07,2017-12-27,Regular Cash,2018-01-16,Quarter,2017-12-28
0.66,2017-09-12,2017-09-28,Regular Cash,2017-10-17,Quarter,2017-09-29
0.64,2017-06-01,2017-06-15,Regular Cash,2017-07-14,Quarter,2017-06-19
0.62,2017-03-09,2017-04-10,Regular Cash,2017-04-28,Quarter,2017-04-12
0.58,2016-12-14,2016-12-23,Regular Cash,2017-01-13,Quarter,2016-12-28
0.55,2016-09-16,2016-09-28,Regular Cash,2016-10-17,Quarter,2016-09-30
0.53,2016-06-02,2016-06-15,Regular Cash,2016-07-15,Quarter,2016-06-17
0.51,2016-03-09,2016-04-08,Regular Cash,2016-04-28,Quarter,2016-04-12
0.49,2015-12-03,2015-12-14,Regular Cash,2016-01-13,Quarter,2015-12-16
0.46,2015-09-10,2015-09-21,Regular Cash,2015-10-07,Quarter,2015-09-23
0.44,2015-05-21,2015-06-15,Regular Cash,2015-07-16,Quarter,2015-06-17
0.42,2015-03-05,2015-04-08,Regular Cash,2015-04-28,Quarter,2015-04-10
0.38,2014-12-02,2014-12-12,Regular Cash,2015-01-13,Quarter,2014-12-16
0.36,2014-09-10,2014-09-19,Regular Cash,2014-10-07,Quarter,2014-09-23
0.34,2014-05-21,2014-06-13,Regular Cash,2014-07-16,Quarter,2014-06-17
0.32,2014-03-06,2014-04-08,Regular Cash,2014-04-25,Quarter,2014-04-10
0.29,2013-12-04,2013-12-12,Regular Cash,2013-12-31,Quarter,2013-12-16
0.28,2013-09-12,2013-09-19,Regular Cash,2013-10-07,Quarter,2013-09-23
0.27,2013-05-22,2013-06-13,Regular Cash,2013-07-16,Quarter,2013-06-17
0.26,2013-03-12,2013-04-08,Regular Cash,2013-04-25,Quarter,2013-04-10
0.24,2012-12-06,2012-12-13,Regular Cash,2012-12-31,Quarter,2012-12-17
0.23,2012-09-19,2012-09-27,Regular Cash,2012-10-15,Quarter,2012-10-01
0.22,2012-06-20,2012-06-28,Regular Cash,2012-07-18,Quarter,2012-07-02
0.21,2012-03-22,2012-04-09,Regular Cash,2012-04-25,Quarter,2012-04-11
0.35,2011-11-29,2011-12-08,Special Cash,2011-12-23,None,2011-12-12
