Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.41,2017-11-10,2018-01-23,Regular Cash,2018-02-07,Quarter,2018-01-24
0.41,2017-08-18,2017-10-24,Regular Cash,2017-11-08,Quarter,2017-10-25
0.41,2017-06-02,2017-07-24,Regular Cash,2017-08-09,Quarter,2017-07-26
0.35,2017-03-24,2017-04-24,Regular Cash,2017-05-10,Quarter,2017-04-26
0.35,2016-11-11,2017-01-23,Regular Cash,2017-02-08,Quarter,2017-01-25
0.35,2016-08-19,2016-10-17,Regular Cash,2016-11-02,Quarter,2016-10-19
0.35,2016-05-27,2016-07-18,Regular Cash,2016-08-03,Quarter,2016-07-20
0.28,2016-03-18,2016-04-18,Regular Cash,2016-05-04,Quarter,2016-04-20
0.28,2015-11-13,2016-01-15,Regular Cash,2016-02-03,Quarter,2016-01-20
0.28,2015-08-21,2015-10-19,Regular Cash,2015-11-04,Quarter,2015-10-21
0.28,2015-05-29,2015-07-20,Regular Cash,2015-08-05,Quarter,2015-07-22
0.23,2015-03-20,2015-04-20,Regular Cash,2015-05-06,Quarter,2015-04-22
0.23,2014-11-14,2015-01-16,Regular Cash,2015-02-04,Quarter,2015-01-21
0.23,2014-08-22,2014-10-20,Regular Cash,2014-11-05,Quarter,2014-10-22
0.23,2014-05-30,2014-07-21,Regular Cash,2014-08-06,Quarter,2014-07-23
0.18,2014-03-21,2014-04-21,Regular Cash,2014-05-07,Quarter,2014-04-23
0.18,2013-11-15,2014-01-17,Regular Cash,2014-02-05,Quarter,2014-01-22
0.18,2013-08-23,2013-10-21,Regular Cash,2013-11-06,Quarter,2013-10-23
0.18,2013-05-31,2013-07-22,Regular Cash,2013-08-07,Quarter,2013-07-24
0.16,2013-03-22,2013-04-22,Regular Cash,2013-05-08,Quarter,2013-04-24
0.16,2012-11-16,2013-01-18,Regular Cash,2013-02-06,Quarter,2013-01-23
0.16,2012-08-24,2012-10-22,Regular Cash,2012-11-07,Quarter,2012-10-24
0.16,2012-06-01,2012-07-23,Regular Cash,2012-08-08,Quarter,2012-07-25
0.14,2012-03-23,2012-04-23,Regular Cash,2012-05-09,Quarter,2012-04-25
0.14,2011-11-14,2012-01-23,Regular Cash,2012-02-08,Quarter,2012-01-25
0.14,2011-08-22,2011-10-17,Regular Cash,2011-11-02,Quarter,2011-10-19
0.14,2011-05-27,2011-07-18,Regular Cash,2011-08-03,Quarter,2011-07-20
0.11,2011-03-21,2011-04-18,Regular Cash,2011-05-04,Quarter,2011-04-20
0.11,2010-11-12,2011-01-14,Regular Cash,2011-02-02,Quarter,2011-01-19
0.11,2010-08-20,2010-10-18,Regular Cash,2010-11-03,Quarter,2010-10-20
0.11,2010-05-28,2010-07-19,Regular Cash,2010-08-04,Quarter,2010-07-21
0.09,2010-03-22,2010-04-19,Regular Cash,2010-05-05,Quarter,2010-04-21
0.09,2009-11-16,2010-01-15,Regular Cash,2010-02-03,Quarter,2010-01-20
