Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1393,2017-11-14,2017-12-12,Regular Cash,2018-01-03,Quarter,2017-12-13
0.1327,2017-07-25,2017-09-12,Regular Cash,2017-10-04,Quarter,2017-09-13
0.1327,2017-05-18,2017-06-12,Regular Cash,2017-07-05,Quarter,2017-06-14
0.1327,2017-01-23,2017-03-06,Regular Cash,2017-04-05,Quarter,2017-03-08
0.1327,2016-11-09,2016-12-12,Regular Cash,2017-01-04,Quarter,2016-12-14
0.124,2016-07-20,2016-09-12,Regular Cash,2016-10-05,Quarter,2016-09-14
0.124,2016-05-31,2016-06-13,Regular Cash,2016-07-06,Quarter,2016-06-15
0.124,2016-01-27,2016-03-07,Regular Cash,2016-04-06,Quarter,2016-03-09
0.124,2015-11-12,2015-12-07,Regular Cash,2016-01-06,Quarter,2015-12-09
1.0,2014-10-06,2015-11-02,Spinoff,2015-11-01,None,2015-10-21
0.176,2015-07-30,2015-09-04,Regular Cash,2015-10-07,Quarter,2015-09-09
0.176,2015-03-19,2015-06-08,Regular Cash,2015-07-01,Quarter,2015-06-10
0.16,2015-01-29,2015-03-09,Regular Cash,2015-04-01,Quarter,2015-03-11
0.16,2014-11-20,2014-12-08,Regular Cash,2015-01-07,Quarter,2014-12-10
0.16,2014-07-17,2014-09-08,Regular Cash,2014-10-01,Quarter,2014-09-10
0.16,2014-03-20,2014-06-09,Regular Cash,2014-07-02,Quarter,2014-06-11
0.1452,2014-01-21,2014-03-10,Regular Cash,2014-04-02,Quarter,2014-03-12
0.1452,2013-11-26,2013-12-09,Regular Cash,2014-01-02,Quarter,2013-12-11
0.1452,2013-07-18,2013-09-09,Regular Cash,2013-10-02,Quarter,2013-09-11
0.1452,2013-03-21,2013-06-10,Regular Cash,2013-07-03,Quarter,2013-06-12
0.132,2013-01-17,2013-03-11,Regular Cash,2013-04-03,Quarter,2013-03-13
0.132,2012-11-15,2012-12-10,Regular Cash,2013-01-02,Quarter,2012-12-12
0.132,2012-07-20,2012-09-10,Regular Cash,2012-10-03,Quarter,2012-09-12
0.132,2012-03-22,2012-06-11,Regular Cash,2012-07-05,Quarter,2012-06-13
0.12,2012-01-19,2012-03-12,Regular Cash,2012-04-04,Quarter,2012-03-14
0.12,2011-11-17,2011-12-12,Regular Cash,2012-01-04,Quarter,2011-12-14
0.12,2011-07-21,2011-09-12,Regular Cash,2011-10-05,Quarter,2011-09-14
0.12,2011-03-14,2011-06-13,Regular Cash,2011-07-06,Quarter,2011-06-15
0.08,2011-01-20,2011-03-14,Regular Cash,2011-04-06,Quarter,2011-03-16
0.08,2010-11-19,2010-12-13,Regular Cash,2010-12-30,Quarter,2010-12-15
0.08,2010-07-29,2010-09-13,Regular Cash,2010-10-06,Quarter,2010-09-15
0.08,2010-05-20,2010-06-14,Regular Cash,2010-07-07,Quarter,2010-06-16
0.08,2010-01-28,2010-03-15,Regular Cash,2010-04-07,Quarter,2010-03-17
