Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.13,2017-12-11,2017-12-20,Regular Cash,2018-01-02,Quarter,2017-12-21
0.13,2017-07-25,2017-09-20,Regular Cash,2017-10-02,Quarter,2017-09-21
0.1,2017-06-07,2017-06-20,Regular Cash,2017-07-03,Quarter,2017-06-22
0.1,2017-03-08,2017-03-21,Regular Cash,2017-04-03,Quarter,2017-03-23
0.1,2016-12-02,2016-12-13,Regular Cash,2017-01-03,Quarter,2016-12-15
0.1,2016-09-06,2016-09-20,Regular Cash,2016-10-03,Quarter,2016-09-22
0.1,2016-06-07,2016-06-21,Regular Cash,2016-07-01,Quarter,2016-06-23
0.1,2016-03-08,2016-03-22,Regular Cash,2016-04-01,Quarter,2016-03-24
0.1,2015-12-02,2015-12-15,Regular Cash,2016-01-04,Quarter,2015-12-17
0.1,2015-09-01,2015-09-15,Regular Cash,2015-10-01,Quarter,2015-09-17
0.1,2015-06-01,2015-06-16,Regular Cash,2015-07-01,Quarter,2015-06-18
0.1,2015-03-03,2015-03-17,Regular Cash,2015-04-01,Quarter,2015-03-19
0.1,2014-12-01,2014-12-15,Regular Cash,2015-01-02,Quarter,2014-12-17
0.1,2014-09-02,2014-09-16,Regular Cash,2014-10-01,Quarter,2014-09-18
0.1,2014-06-02,2014-06-17,Regular Cash,2014-07-01,Quarter,2014-06-19
0.1,2014-02-26,2014-03-18,Regular Cash,2014-04-01,Quarter,2014-03-20
0.1,2013-12-02,2013-12-17,Regular Cash,2014-01-02,Quarter,2013-12-19
0.1,2013-08-28,2013-09-17,Regular Cash,2013-10-01,Quarter,2013-09-19
0.1,2013-06-03,2013-06-18,Regular Cash,2013-07-01,Quarter,2013-06-20
0.1,2013-02-25,2013-03-19,Regular Cash,2013-04-01,Quarter,2013-03-21
0.1,2012-12-03,2012-12-13,Regular Cash,2012-12-26,Quarter,2012-12-17
0.1,2012-09-04,2012-09-18,Regular Cash,2012-10-01,Quarter,2012-09-20
0.1,2012-05-29,2012-06-19,Regular Cash,2012-07-02,Quarter,2012-06-21
0.1,2012-02-28,2012-03-20,Regular Cash,2012-04-02,Quarter,2012-03-22
0.1,2011-10-25,2011-12-13,Regular Cash,2012-01-03,Quarter,2011-12-15
0.07,2011-09-06,2011-09-14,Regular Cash,2011-10-03,Quarter,2011-09-16
0.07,2011-05-31,2011-06-14,Regular Cash,2011-07-01,Quarter,2011-06-16
0.07,2011-03-01,2011-03-15,Regular Cash,2011-04-01,Quarter,2011-03-17
0.07,2010-11-16,2010-12-14,Regular Cash,2011-01-03,Quarter,2010-12-16
0.07,2010-08-26,2010-09-14,Regular Cash,2010-10-01,Quarter,2010-09-16
0.07,2010-06-01,2010-06-15,Regular Cash,2010-07-01,Quarter,2010-06-17
0.07,2010-02-25,2010-03-16,Regular Cash,2010-04-01,Quarter,2010-03-18
