Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-11-02,2017-11-15,Regular Cash,2017-12-01,Quarter,2017-11-16
0.25,2017-07-27,2017-08-08,Regular Cash,2017-08-25,Quarter,2017-08-10
0.25,2017-04-27,2017-05-09,Regular Cash,2017-05-26,Quarter,2017-05-11
0.25,2017-01-26,2017-02-07,Regular Cash,2017-02-24,Quarter,2017-02-09
0.25,2016-11-03,2016-11-15,Regular Cash,2016-12-02,Quarter,2016-11-17
0.2,2016-07-21,2016-08-02,Regular Cash,2016-08-19,Quarter,2016-08-04
0.2,2016-04-21,2016-05-03,Regular Cash,2016-05-20,Quarter,2016-05-05
0.2,2016-01-21,2016-02-02,Regular Cash,2016-02-19,Quarter,2016-02-04
0.2,2015-10-29,2015-11-09,Regular Cash,2015-11-27,Quarter,2015-11-12
0.16,2015-07-23,2015-08-04,Regular Cash,2015-08-21,Quarter,2015-08-06
0.16,2015-04-23,2015-05-05,Regular Cash,2015-05-22,Quarter,2015-05-07
2.0,2015-03-18,2015-04-09,Stock Split,2015-04-08,None,2015-03-30
0.16,2015-01-22,2015-02-03,Regular Cash,2015-02-20,Quarter,2015-02-05
0.16,2014-10-30,2014-11-10,Regular Cash,2014-11-28,Quarter,2014-11-13
0.13,2014-07-24,2014-08-05,Regular Cash,2014-08-22,Quarter,2014-08-07
0.13,2014-04-24,2014-05-06,Regular Cash,2014-05-23,Quarter,2014-05-08
0.13,2014-01-23,2014-02-04,Regular Cash,2014-02-21,Quarter,2014-02-06
0.13,2013-10-30,2013-11-12,Regular Cash,2013-11-29,Quarter,2013-11-14
0.105,2013-07-25,2013-08-06,Regular Cash,2013-08-23,Quarter,2013-08-08
0.105,2013-04-25,2013-05-07,Regular Cash,2013-05-24,Quarter,2013-05-09
0.105,2013-01-24,2013-02-05,Regular Cash,2013-02-22,Quarter,2013-02-07
0.105,2012-11-01,2012-11-13,Regular Cash,2012-11-30,Quarter,2012-11-15
0.085,2012-07-26,2012-08-06,Regular Cash,2012-08-24,Quarter,2012-08-08
0.085,2012-04-26,2012-05-07,Regular Cash,2012-05-25,Quarter,2012-05-09
0.085,2012-01-26,2012-02-06,Regular Cash,2012-02-24,Quarter,2012-02-08
0.085,2011-11-03,2011-11-15,Regular Cash,2011-12-02,Quarter,2011-11-17
0.065,2011-07-28,2011-08-08,Regular Cash,2011-08-26,Quarter,2011-08-10
0.065,2011-04-27,2011-05-09,Regular Cash,2011-05-27,Quarter,2011-05-11
0.065,2011-01-26,2011-02-07,Regular Cash,2011-02-25,Quarter,2011-02-09
0.065,2010-11-04,2010-11-16,Regular Cash,2010-12-03,Quarter,2010-11-18
0.065,2010-07-21,2010-08-02,Regular Cash,2010-08-20,Quarter,2010-08-04
0.05,2010-03-24,2010-04-05,Regular Cash,2010-04-23,Quarter,2010-04-07
