Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-10-26,2017-11-07,Regular Cash,2017-11-15,Quarter,2017-11-08
0.25,2017-07-27,2017-08-04,Regular Cash,2017-08-15,Quarter,2017-08-08
0.25,2017-04-27,2017-05-04,Regular Cash,2017-05-15,Quarter,2017-05-08
0.25,2017-01-26,2017-02-06,Regular Cash,2017-02-15,Quarter,2017-02-08
0.25,2016-10-27,2016-11-04,Regular Cash,2016-11-15,Quarter,2016-11-08
1.0,2016-10-27,2016-11-04,Special Cash,2016-11-15,None,2016-11-08
0.25,2016-07-28,2016-08-04,Regular Cash,2016-08-15,Quarter,2016-08-08
0.25,2016-04-28,2016-05-04,Regular Cash,2016-05-13,Quarter,2016-05-06
0.25,2016-01-28,2016-02-04,Regular Cash,2016-02-12,Quarter,2016-02-08
0.25,2015-10-22,2015-11-04,Regular Cash,2015-11-13,Quarter,2015-11-06
0.25,2015-07-23,2015-08-05,Regular Cash,2015-08-14,Quarter,2015-08-07
0.25,2015-04-23,2015-05-06,Regular Cash,2015-05-15,Quarter,2015-05-08
0.25,2015-01-22,2015-02-04,Regular Cash,2015-02-13,Quarter,2015-02-06
0.25,2014-10-23,2014-11-05,Regular Cash,2014-11-14,Quarter,2014-11-07
0.25,2014-07-24,2014-08-06,Regular Cash,2014-08-15,Quarter,2014-08-08
0.25,2014-04-24,2014-05-06,Regular Cash,2014-05-15,Quarter,2014-05-08
0.25,2014-01-23,2014-02-05,Regular Cash,2014-02-14,Quarter,2014-02-07
0.25,2013-10-24,2013-11-06,Regular Cash,2013-11-15,Quarter,2013-11-08
0.25,2013-07-25,2013-08-06,Regular Cash,2013-08-15,Quarter,2013-08-08
0.24,2013-04-25,2013-05-06,Regular Cash,2013-05-15,Quarter,2013-05-08
0.24,2013-01-24,2013-02-06,Regular Cash,2013-02-15,Quarter,2013-02-08
1.51,2012-10-25,2012-11-06,Special Cash,2012-11-15,None,2012-11-08
0.24,2012-10-25,2012-11-06,Regular Cash,2012-11-15,Quarter,2012-11-08
0.24,2012-07-26,2012-08-06,Regular Cash,2012-08-15,Quarter,2012-08-08
0.24,2012-04-26,2012-05-04,Regular Cash,2012-05-15,Quarter,2012-05-08
0.24,2012-01-26,2012-02-06,Regular Cash,2012-02-15,Quarter,2012-02-08
0.24,2011-10-27,2011-11-04,Regular Cash,2011-11-15,Quarter,2011-11-08
0.24,2011-07-28,2011-08-04,Regular Cash,2011-08-15,Quarter,2011-08-08
0.24,2011-04-28,2011-05-04,Regular Cash,2011-05-13,Quarter,2011-05-06
0.24,2011-01-27,2011-02-04,Regular Cash,2011-02-15,Quarter,2011-02-08
0.24,2010-10-28,2010-11-04,Regular Cash,2010-11-15,Quarter,2010-11-08
0.24,2010-07-22,2010-08-04,Regular Cash,2010-08-13,Quarter,2010-08-06
0.24,2010-04-22,2010-05-05,Regular Cash,2010-05-14,Quarter,2010-05-07
1.26,2010-01-28,2010-02-03,Special Cash,2010-02-12,None,2010-02-05
0.24,2010-01-28,2010-02-03,Regular Cash,2010-02-12,Quarter,2010-02-05
