Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.6,2017-10-31,2017-12-14,Regular Cash,2017-12-29,Quarter,2017-12-15
0.6,2017-07-26,2017-09-14,Regular Cash,2017-09-29,Quarter,2017-09-15
0.066667,2017-05-02,2017-07-10,Stock Split,,None,
0.6,2017-05-02,2017-06-13,Regular Cash,2017-06-30,Quarter,2017-06-15
1.575,2017-02-15,2017-03-13,Regular Cash,2017-03-31,Quarter,2017-03-15
1.575,2016-11-01,2016-12-13,Regular Cash,2016-12-30,Quarter,2016-12-15
1.575,2016-07-26,2016-09-13,Regular Cash,2016-09-30,Quarter,2016-09-15
1.575,2016-05-02,2016-06-13,Regular Cash,2016-06-30,Quarter,2016-06-15
1.575,2016-02-16,2016-03-09,Regular Cash,2016-03-31,Quarter,2016-03-11
1.575,2015-11-02,2015-12-11,Regular Cash,2015-12-31,Quarter,2015-12-15
1.575,2015-07-29,2015-09-11,Regular Cash,2015-09-30,Quarter,2015-09-15
1.575,2015-05-05,2015-05-26,Regular Cash,2015-06-30,Quarter,2015-05-28
1.575,2014-12-11,2015-03-10,Regular Cash,2015-03-31,Quarter,2015-03-12
1.5,2014-10-28,2014-12-10,Regular Cash,2014-12-31,Quarter,2014-12-12
1.5,2014-07-30,2014-09-10,Regular Cash,2014-09-30,Quarter,2014-09-12
1.5,2014-05-06,2014-06-05,Regular Cash,2014-06-30,Quarter,2014-06-09
1.5,2014-02-18,2014-03-05,Regular Cash,2014-03-31,Quarter,2014-03-07
1.5,2013-10-31,2013-12-05,Regular Cash,2013-12-31,Quarter,2013-12-09
1.5,2013-07-31,2013-09-05,Regular Cash,2013-09-30,Quarter,2013-09-09
1.5,2013-05-06,2013-06-05,Regular Cash,2013-06-28,Quarter,2013-06-07
1.5,2013-02-21,2013-03-06,Regular Cash,2013-03-29,Quarter,2013-03-08
1.5,2012-11-02,2012-12-05,Regular Cash,2012-12-31,Quarter,2012-12-07
1.5,2012-07-25,2012-09-05,Regular Cash,2012-09-28,Quarter,2012-09-07
1.5,2012-05-08,2012-06-06,Regular Cash,2012-06-29,Quarter,2012-06-08
1.5,2012-02-16,2012-03-07,Regular Cash,2012-03-30,Quarter,2012-03-09
2.8125,2011-11-02,2011-12-07,Regular Cash,2011-12-30,Quarter,2011-12-09
2.8125,2011-08-01,2011-09-07,Regular Cash,2011-09-30,Quarter,2011-09-09
2.8125,2011-05-11,2011-06-07,Regular Cash,2011-06-30,Quarter,2011-06-09
2.8125,2011-02-17,2011-03-07,Regular Cash,2011-03-31,Quarter,2011-03-09
2.8125,2010-11-09,2010-12-07,Regular Cash,2010-12-31,Quarter,2010-12-09
2.8125,2010-07-29,2010-09-07,Regular Cash,2010-09-30,Quarter,2010-09-09
3.75,2010-05-12,2010-06-07,Regular Cash,2010-06-30,Quarter,2010-06-09
3.75,2010-02-17,2010-03-05,Regular Cash,2010-03-31,Quarter,2010-03-09
