Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.75,2017-11-08,2017-11-30,Regular Cash,2017-12-12,Quarter,2017-12-01
0.75,2017-08-16,2017-09-07,Regular Cash,2017-09-19,Quarter,2017-09-08
0.75,2017-06-07,2017-06-15,Regular Cash,2017-06-27,Quarter,2017-06-19
0.625,2017-02-09,2017-03-08,Regular Cash,2017-03-21,Quarter,2017-03-10
0.625,2016-11-09,2016-11-30,Regular Cash,2016-12-13,Quarter,2016-12-02
0.625,2016-08-03,2016-09-07,Regular Cash,2016-09-20,Quarter,2016-09-09
0.625,2016-06-08,2016-06-15,Regular Cash,2016-06-28,Quarter,2016-06-17
0.5,2016-02-09,2016-03-09,Regular Cash,2016-03-22,Quarter,2016-03-11
0.5,2015-11-06,2015-12-02,Regular Cash,2015-12-15,Quarter,2015-12-04
0.5,2015-08-12,2015-09-09,Regular Cash,2015-09-22,Quarter,2015-09-11
0.5,2015-06-03,2015-06-11,Regular Cash,2015-06-24,Quarter,2015-06-15
0.375,2015-02-10,2015-03-11,Regular Cash,2015-03-24,Quarter,2015-03-13
0.375,2014-11-06,2014-12-03,Regular Cash,2014-12-16,Quarter,2014-12-05
0.375,2014-08-12,2014-09-10,Regular Cash,2014-09-23,Quarter,2014-09-12
0.375,2014-06-04,2014-06-12,Regular Cash,2014-06-25,Quarter,2014-06-16
0.28,2014-02-12,2014-03-12,Regular Cash,2014-03-25,Quarter,2014-03-14
0.28,2013-11-08,2013-12-04,Regular Cash,2013-12-17,Quarter,2013-12-06
0.28,2013-08-14,2013-09-11,Regular Cash,2013-09-24,Quarter,2013-09-13
0.28,2013-06-05,2013-06-13,Regular Cash,2013-06-26,Quarter,2013-06-17
0.2125,2013-02-06,2013-03-13,Regular Cash,2013-03-26,Quarter,2013-03-15
0.2125,2012-10-30,2012-12-07,Regular Cash,2012-12-21,Quarter,2012-12-11
0.2125,2012-08-08,2012-09-12,Regular Cash,2012-09-21,Quarter,2012-09-14
0.2125,2012-06-06,2012-06-13,Regular Cash,2012-06-22,Quarter,2012-06-15
0.1625,2012-02-09,2012-03-01,Regular Cash,2012-03-19,Quarter,2012-03-05
0.1625,2011-11-04,2011-12-05,Regular Cash,2011-12-21,Quarter,2011-12-07
0.1625,2011-08-03,2011-09-02,Regular Cash,2011-09-21,Quarter,2011-09-07
0.1625,2011-05-25,2011-06-03,Regular Cash,2011-06-21,Quarter,2011-06-07
0.125,2011-02-10,2011-03-03,Regular Cash,2011-03-21,Quarter,2011-03-07
0.125,2010-11-02,2010-12-03,Regular Cash,2010-12-21,Quarter,2010-12-07
0.125,2010-08-04,2010-09-10,Regular Cash,2010-09-28,Quarter,2010-09-14
0.125,2010-05-25,2010-06-03,Regular Cash,2010-06-21,Quarter,2010-06-07
0.03,2010-02-10,2010-04-01,Regular Cash,2010-04-20,Annual,2010-04-06
