Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-10-23,2017-11-14,Regular Cash,2017-12-08,Quarter,2017-11-15
0.3,2017-05-19,2017-07-12,Regular Cash,2017-08-04,Quarter,2017-07-14
0.3,2017-03-24,2017-04-11,Regular Cash,2017-05-05,Quarter,2017-04-14
0.3,2016-12-21,2017-01-11,Regular Cash,2017-02-03,Quarter,2017-01-13
1.0,2015-10-20,2016-11-01,Spinoff,2016-10-31,None,2016-10-19
0.51,2016-09-26,2016-10-17,Regular Cash,2016-11-04,Quarter,2016-10-19
0.46,2016-05-20,2016-07-13,Regular Cash,2016-08-05,Quarter,2016-07-15
0.46,2016-03-04,2016-04-13,Regular Cash,2016-05-06,Quarter,2016-04-15
0.46,2015-11-19,2016-01-13,Regular Cash,2016-02-05,Quarter,2016-01-15
0.46,2015-10-06,2015-10-14,Regular Cash,2015-11-06,Quarter,2015-10-16
0.41,2015-05-01,2015-07-15,Regular Cash,2015-08-07,Quarter,2015-07-17
0.41,2015-03-25,2015-04-08,Regular Cash,2015-05-01,Quarter,2015-04-10
0.41,2014-11-20,2015-01-14,Regular Cash,2015-02-06,Quarter,2015-01-16
0.41,2014-09-10,2014-10-15,Regular Cash,2014-11-07,Quarter,2014-10-17
0.37,2014-05-01,2014-07-09,Regular Cash,2014-08-01,Quarter,2014-07-11
0.37,2014-03-12,2014-04-09,Regular Cash,2014-05-02,Quarter,2014-04-11
0.37,2013-11-22,2014-01-15,Regular Cash,2014-02-07,Quarter,2014-01-17
0.37,2013-09-19,2013-10-09,Regular Cash,2013-11-01,Quarter,2013-10-11
0.335,2013-05-15,2013-07-10,Regular Cash,2013-08-02,Quarter,2013-07-12
0.335,2013-03-22,2013-04-10,Regular Cash,2013-05-03,Quarter,2013-04-12
0.335,2012-11-16,2013-01-09,Regular Cash,2013-02-01,Quarter,2013-01-11
0.335,2012-09-20,2012-10-10,Regular Cash,2012-11-02,Quarter,2012-10-12
0.285,2012-05-17,2012-07-11,Regular Cash,2012-08-03,Quarter,2012-07-13
0.285,2012-03-23,2012-04-11,Regular Cash,2012-05-04,Quarter,2012-04-13
0.285,2011-11-18,2012-01-11,Regular Cash,2012-02-03,Quarter,2012-01-13
0.285,2011-09-14,2011-10-12,Regular Cash,2011-11-04,Quarter,2011-10-14
0.25,2011-05-19,2011-07-13,Regular Cash,2011-08-05,Quarter,2011-07-15
0.25,2011-03-25,2011-04-13,Regular Cash,2011-05-06,Quarter,2011-04-15
0.25,2010-11-19,2011-01-12,Regular Cash,2011-02-04,Quarter,2011-01-14
0.25,2010-09-14,2010-10-13,Regular Cash,2010-11-05,Quarter,2010-10-15
0.21,2010-05-20,2010-07-14,Regular Cash,2010-08-06,Quarter,2010-07-16
0.21,2010-03-12,2010-04-14,Regular Cash,2010-05-07,Quarter,2010-04-16
0.21,2009-11-20,2010-01-13,Regular Cash,2010-02-05,Quarter,2010-01-15
