Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1,2017-10-24,2017-11-03,Regular Cash,2017-11-20,Quarter,2017-11-06
0.1,2017-07-25,2017-08-03,Regular Cash,2017-08-21,Quarter,2017-08-07
0.1,2017-04-24,2017-05-04,Regular Cash,2017-05-22,Quarter,2017-05-08
0.1,2017-01-24,2017-02-02,Regular Cash,2017-02-21,Quarter,2017-02-06
0.1,2016-10-25,2016-11-03,Regular Cash,2016-11-21,Quarter,2016-11-07
0.1,2016-07-26,2016-08-04,Regular Cash,2016-08-22,Quarter,2016-08-08
0.1,2016-04-25,2016-05-05,Regular Cash,2016-05-23,Quarter,2016-05-09
0.1,2016-01-26,2016-02-04,Regular Cash,2016-02-22,Quarter,2016-02-08
0.18,2015-10-20,2015-10-29,Regular Cash,2015-11-16,Quarter,2015-11-02
0.18,2015-07-21,2015-07-30,Regular Cash,2015-08-17,Quarter,2015-08-03
0.18,2015-04-27,2015-05-07,Regular Cash,2015-05-26,Quarter,2015-05-11
0.18,2015-01-27,2015-02-05,Regular Cash,2015-02-23,Quarter,2015-02-09
0.18,2014-10-21,2014-10-31,Regular Cash,2014-11-17,Quarter,2014-11-04
0.18,2014-07-22,2014-07-31,Regular Cash,2014-08-18,Quarter,2014-08-04
0.18,2014-04-21,2014-05-01,Regular Cash,2014-05-19,Quarter,2014-05-05
0.14,2014-01-28,2014-02-06,Regular Cash,2014-02-24,Quarter,2014-02-10
0.14,2013-10-22,2013-10-31,Regular Cash,2013-11-18,Quarter,2013-11-04
0.14,2013-07-23,2013-08-01,Regular Cash,2013-08-19,Quarter,2013-08-05
2.0,2013-04-22,2013-05-29,Stock Split,2013-05-28,None,2013-05-14
0.14,2013-04-22,2013-05-02,Regular Cash,2013-05-20,Quarter,2013-05-06
0.125,2013-01-28,2013-02-07,Regular Cash,2013-02-25,Quarter,2013-02-11
0.125,2012-10-23,2012-11-01,Regular Cash,2012-11-19,Quarter,2012-11-05
0.11,2012-07-24,2012-08-02,Regular Cash,2012-08-20,Quarter,2012-08-06
0.11,2012-04-23,2012-05-03,Regular Cash,2012-05-21,Quarter,2012-05-07
0.11,2012-01-24,2012-02-02,Regular Cash,2012-02-21,Quarter,2012-02-06
0.11,2011-10-25,2011-11-03,Regular Cash,2011-11-21,Quarter,2011-11-07
0.11,2011-07-26,2011-08-04,Regular Cash,2011-08-22,Quarter,2011-08-08
0.09,2011-04-25,2011-05-05,Regular Cash,2011-05-23,Quarter,2011-05-09
0.09,2011-01-25,2011-02-03,Regular Cash,2011-02-22,Quarter,2011-02-07
0.09,2010-10-26,2010-11-04,Regular Cash,2010-11-22,Quarter,2010-11-08
0.09,2010-07-27,2010-08-05,Regular Cash,2010-08-23,Quarter,2010-08-09
0.09,2010-04-26,2010-05-06,Regular Cash,2010-05-24,Quarter,2010-05-10
0.09,2010-01-26,2010-02-04,Regular Cash,2010-02-22,Quarter,2010-02-08
