Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.33,2017-09-28,2017-10-18,Regular Cash,2017-11-15,Semi-Anl,2017-10-19
1.21,2017-03-23,2017-04-11,Regular Cash,2017-05-15,Semi-Anl,2017-04-13
1.21,2016-09-29,2016-10-19,Regular Cash,2016-11-15,Semi-Anl,2016-10-21
1.1,2016-03-24,2016-04-13,Regular Cash,2016-05-13,Semi-Anl,2016-04-15
1.1,2015-09-24,2015-10-14,Regular Cash,2015-11-13,Semi-Anl,2015-10-16
1.02,2015-03-26,2015-04-08,Regular Cash,2015-05-15,Semi-Anl,2015-04-10
1.02,2014-09-24,2014-10-15,Regular Cash,2014-11-17,Semi-Anl,2014-10-17
0.93,2014-03-27,2014-04-09,Regular Cash,2014-05-15,Semi-Anl,2014-04-11
0.93,2013-09-26,2013-10-09,Regular Cash,2013-11-15,Semi-Anl,2013-10-11
0.81,2013-03-28,2013-04-10,Regular Cash,2013-05-15,Semi-Anl,2013-04-12
0.81,2012-09-27,2012-10-10,Regular Cash,2012-11-15,Semi-Anl,2012-10-12
0.675,2012-03-22,2012-04-11,Regular Cash,2012-05-15,Semi-Anl,2012-04-13
0.675,2011-09-27,2011-10-12,Regular Cash,2011-11-15,Semi-Anl,2011-10-14
0.45,2011-03-24,2011-04-13,Regular Cash,2011-05-13,Semi-Anl,2011-04-15
0.45,2010-09-30,2010-10-13,Regular Cash,2010-11-15,Semi-Anl,2010-10-15
0.375,2010-03-25,2010-04-14,Regular Cash,2010-05-14,Semi-Anl,2010-04-16
