Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.5,2017-12-04,2018-01-10,Regular Cash,2018-01-26,Quarter,2018-01-11
0.5,2017-09-29,2017-10-11,Regular Cash,2017-10-27,Quarter,2017-10-12
0.5,2017-05-19,2017-07-11,Regular Cash,2017-07-28,Quarter,2017-07-13
0.5,2017-02-17,2017-04-11,Regular Cash,2017-04-28,Quarter,2017-04-13
0.25,2016-12-02,2017-01-10,Regular Cash,2017-01-27,Quarter,2017-01-12
0.25,2016-09-30,2016-10-11,Regular Cash,2016-10-28,Quarter,2016-10-13
0.25,2016-05-20,2016-07-12,Regular Cash,2016-07-29,Quarter,2016-07-14
0.25,2016-02-19,2016-04-12,Regular Cash,2016-04-29,Quarter,2016-04-14
0.25,2015-12-04,2016-01-12,Regular Cash,2016-01-29,Quarter,2016-01-14
0.25,2015-09-25,2015-10-13,Regular Cash,2015-10-30,Quarter,2015-10-15
0.25,2015-05-15,2015-07-14,Regular Cash,2015-07-31,Quarter,2015-07-16
0.25,2015-02-27,2015-04-07,Regular Cash,2015-04-24,Quarter,2015-04-09
0.25,2014-11-21,2015-01-13,Regular Cash,2015-01-30,Quarter,2015-01-15
0.225,2014-09-19,2014-10-14,Regular Cash,2014-10-31,Quarter,2014-10-16
0.225,2014-05-30,2014-07-08,Regular Cash,2014-07-25,Quarter,2014-07-10
0.225,2014-02-28,2014-04-08,Regular Cash,2014-04-25,Quarter,2014-04-10
0.225,2013-12-06,2014-01-14,Regular Cash,2014-01-31,Quarter,2014-01-16
0.2,2013-09-27,2013-10-08,Regular Cash,2013-10-25,Quarter,2013-10-10
0.2,2013-05-17,2013-07-09,Regular Cash,2013-07-26,Quarter,2013-07-11
0.2,2013-02-19,2013-04-09,Regular Cash,2013-04-26,Quarter,2013-04-11
0.2,2012-11-30,2013-01-08,Regular Cash,2013-01-25,Quarter,2013-01-10
0.175,2012-09-28,2012-10-09,Regular Cash,2012-10-26,Quarter,2012-10-11
0.175,2012-05-18,2012-07-10,Regular Cash,2012-07-27,Quarter,2012-07-12
0.175,2012-02-24,2012-04-10,Regular Cash,2012-04-27,Quarter,2012-04-12
0.175,2011-12-02,2012-01-11,Regular Cash,2012-01-27,Quarter,2012-01-13
0.15,2011-09-23,2011-10-11,Regular Cash,2011-10-28,Quarter,2011-10-13
0.15,2011-05-20,2011-07-12,Regular Cash,2011-07-29,Quarter,2011-07-14
0.15,2011-02-03,2011-04-12,Regular Cash,2011-04-29,Quarter,2011-04-14
0.04,2010-09-24,2010-11-10,Regular Cash,2010-11-30,Annual,2010-11-15
