Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.43,2017-11-21,2017-12-07,Regular Cash,2017-12-29,Quarter,2017-12-08
0.43,2017-07-18,2017-09-07,Regular Cash,2017-09-29,Quarter,2017-09-08
0.43,2017-04-18,2017-06-07,Regular Cash,2017-06-30,Quarter,2017-06-09
0.43,2017-02-21,2017-03-08,Regular Cash,2017-03-31,Quarter,2017-03-10
0.41,2016-11-15,2016-12-07,Regular Cash,2016-12-30,Quarter,2016-12-09
0.41,2016-07-19,2016-09-07,Regular Cash,2016-09-30,Quarter,2016-09-09
0.41,2016-04-19,2016-06-07,Regular Cash,2016-06-30,Quarter,2016-06-09
0.41,2016-02-16,2016-03-08,Regular Cash,2016-03-31,Quarter,2016-03-10
0.39,2015-11-19,2015-12-07,Regular Cash,2015-12-31,Quarter,2015-12-09
0.39,2015-07-21,2015-09-04,Regular Cash,2015-09-30,Quarter,2015-09-09
0.39,2015-04-21,2015-06-05,Regular Cash,2015-06-30,Quarter,2015-06-09
0.39,2015-02-17,2015-03-06,Regular Cash,2015-03-31,Quarter,2015-03-10
0.37,2014-11-18,2014-12-08,Regular Cash,2014-12-31,Quarter,2014-12-10
0.37,2014-07-15,2014-09-03,Regular Cash,2014-09-30,Quarter,2014-09-06
0.37,2014-04-15,2014-06-04,Regular Cash,2014-06-30,Quarter,2014-06-06
0.37,2014-02-18,2014-03-05,Regular Cash,2014-03-31,Quarter,2014-03-07
0.36,2013-11-19,2013-12-04,Regular Cash,2013-12-31,Quarter,2013-12-06
0.36,2013-07-16,2013-09-04,Regular Cash,2013-09-30,Quarter,2013-09-06
0.36,2013-04-16,2013-06-05,Regular Cash,2013-06-28,Quarter,2013-06-07
0.36,2013-02-19,2013-03-06,Regular Cash,2013-03-29,Quarter,2013-03-08
0.355,2012-11-20,2012-12-05,Regular Cash,2012-12-31,Quarter,2012-12-07
0.355,2012-07-17,2012-09-05,Regular Cash,2012-09-28,Quarter,2012-09-07
0.355,2012-04-17,2012-06-06,Regular Cash,2012-06-29,Quarter,2012-06-08
0.355,2012-02-21,2012-03-07,Regular Cash,2012-03-31,Quarter,2012-03-09
0.3425,2011-11-15,2011-12-07,Regular Cash,2011-12-30,Quarter,2011-12-09
0.3425,2011-07-19,2011-09-07,Regular Cash,2011-09-30,Quarter,2011-09-09
0.3425,2011-04-19,2011-06-07,Regular Cash,2011-06-30,Quarter,2011-06-09
0.3425,2011-02-15,2011-03-08,Regular Cash,2011-03-31,Quarter,2011-03-10
0.3425,2010-11-16,2010-12-06,Regular Cash,2010-12-31,Quarter,2010-12-08
0.3425,2010-07-20,2010-09-07,Regular Cash,2010-09-30,Quarter,2010-09-09
0.3425,2010-04-20,2010-06-07,Regular Cash,2010-06-30,Quarter,2010-06-09
0.3425,2010-02-16,2010-03-08,Regular Cash,2010-03-31,Quarter,2010-03-10
