Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-11-30,2018-01-02,Regular Cash,2018-01-17,Quarter,2018-01-03
0.22,2017-08-23,2017-09-29,Regular Cash,2017-10-16,Quarter,2017-10-02
0.22,2017-05-17,2017-06-29,Regular Cash,2017-07-17,Quarter,2017-07-03
0.22,2017-02-17,2017-03-30,Regular Cash,2017-04-17,Quarter,2017-04-03
0.22,2016-11-30,2016-12-29,Regular Cash,2017-01-17,Quarter,2017-01-03
0.2,2016-08-24,2016-09-29,Regular Cash,2016-10-17,Quarter,2016-10-03
0.2,2016-05-24,2016-06-29,Regular Cash,2016-07-15,Quarter,2016-07-01
0.2,2016-02-19,2016-03-30,Regular Cash,2016-04-15,Quarter,2016-04-01
0.2,2015-11-19,2015-12-30,Regular Cash,2016-01-15,Quarter,2016-01-04
0.18,2015-08-19,2015-09-29,Regular Cash,2015-10-15,Quarter,2015-10-01
0.18,2015-05-21,2015-06-29,Regular Cash,2015-07-15,Quarter,2015-07-01
0.18,2015-02-24,2015-03-30,Regular Cash,2015-04-15,Quarter,2015-04-01
0.18,2014-11-20,2014-12-30,Regular Cash,2015-01-15,Quarter,2015-01-02
0.16,2014-08-20,2014-09-29,Regular Cash,2014-10-15,Quarter,2014-10-01
0.16,2014-05-22,2014-06-27,Regular Cash,2014-07-15,Quarter,2014-07-01
0.16,2014-02-24,2014-03-28,Regular Cash,2014-04-15,Quarter,2014-04-01
0.16,2013-11-21,2013-12-30,Regular Cash,2014-01-16,Quarter,2014-01-02
0.14,2013-08-22,2013-09-27,Regular Cash,2013-10-15,Quarter,2013-10-01
0.14,2013-05-22,2013-06-27,Regular Cash,2013-07-15,Quarter,2013-07-01
0.14,2013-02-22,2013-03-27,Regular Cash,2013-04-15,Quarter,2013-04-01
0.14,2012-11-29,2012-12-28,Regular Cash,2013-01-16,Quarter,2013-01-02
0.13,2012-08-23,2012-09-27,Regular Cash,2012-10-15,Quarter,2012-10-01
0.13,2012-05-31,2012-06-28,Regular Cash,2012-07-17,Quarter,2012-07-02
0.13,2012-02-24,2012-03-29,Regular Cash,2012-04-16,Quarter,2012-04-02
0.13,2011-11-22,2011-12-29,Regular Cash,2012-01-17,Quarter,2012-01-03
0.13,2011-08-25,2011-09-29,Regular Cash,2011-10-18,Quarter,2011-10-03
0.13,2011-05-17,2011-06-29,Regular Cash,2011-07-18,Quarter,2011-07-01
0.13,2011-02-25,2011-03-30,Regular Cash,2011-04-18,Quarter,2011-04-01
0.13,2010-11-23,2010-12-30,Regular Cash,2011-01-19,Quarter,2011-01-03
0.11,2010-08-25,2010-09-29,Regular Cash,2010-10-15,Quarter,2010-10-01
0.11,2010-05-20,2010-06-29,Regular Cash,2010-07-15,Quarter,2010-07-01
0.11,2010-02-19,2010-03-30,Regular Cash,2010-04-15,Quarter,2010-04-01
