Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.2,2017-11-10,2017-12-14,Regular Cash,2018-01-02,Quarter,2017-12-15
0.2,2017-08-02,2017-09-14,Regular Cash,2017-10-02,Quarter,2017-09-15
0.2,2017-05-18,2017-06-13,Regular Cash,2017-07-03,Quarter,2017-06-15
0.2,2017-02-06,2017-03-13,Regular Cash,2017-04-03,Quarter,2017-03-15
0.2,2016-10-31,2016-12-13,Regular Cash,2017-01-03,Quarter,2016-12-15
0.2,2016-09-21,2016-09-22,Regular Cash,2016-10-03,Quarter,2016-09-26
0.4,2016-05-18,2016-06-13,Regular Cash,2016-07-01,Quarter,2016-06-15
0.4,2016-01-14,2016-03-09,Regular Cash,2016-04-01,Quarter,2016-03-13
0.4,2015-11-11,2015-12-11,Regular Cash,2016-01-04,Quarter,2015-12-15
0.4,2015-08-04,2015-09-11,Regular Cash,2015-10-01,Quarter,2015-09-15
0.4,2015-05-20,2015-06-11,Regular Cash,2015-07-01,Quarter,2015-06-15
0.33,2015-01-15,2015-03-11,Regular Cash,2015-04-01,Quarter,2015-03-13
0.33,2014-11-12,2014-12-11,Regular Cash,2015-01-02,Quarter,2014-12-15
0.33,2014-07-22,2014-09-11,Regular Cash,2014-10-01,Quarter,2014-09-15
0.33,2014-05-21,2014-06-11,Regular Cash,2014-07-01,Quarter,2014-06-13
0.3,2014-01-16,2014-03-12,Regular Cash,2014-04-01,Quarter,2014-03-14
0.3,2013-11-13,2013-12-11,Regular Cash,2013-12-31,Quarter,2013-12-13
0.3,2013-07-23,2013-09-11,Regular Cash,2013-10-01,Quarter,2013-09-13
0.3,2013-05-22,2013-06-12,Regular Cash,2013-07-01,Quarter,2013-06-14
0.275,2013-01-17,2013-03-13,Regular Cash,2013-04-01,Quarter,2013-03-15
0.275,2012-11-14,2012-12-12,Regular Cash,2012-12-31,Quarter,2012-12-15
0.275,2012-07-24,2012-09-12,Regular Cash,2012-10-01,Quarter,2012-09-15
0.275,2012-05-23,2012-06-13,Regular Cash,2012-07-02,Quarter,2012-06-15
0.25,2012-01-18,2012-03-13,Regular Cash,2012-04-02,Quarter,2012-03-15
0.25,2011-11-09,2011-12-13,Regular Cash,2012-01-02,Quarter,2011-12-15
0.25,2011-07-26,2011-09-13,Regular Cash,2011-10-03,Quarter,2011-09-15
0.25,2011-05-25,2011-06-13,Regular Cash,2011-07-01,Quarter,2011-06-15
0.15,2011-01-13,2011-02-24,Regular Cash,2011-04-01,Quarter,2011-02-28
0.15,2010-11-11,2010-11-26,Regular Cash,2010-12-30,Quarter,2010-11-30
0.15,2010-07-27,2010-08-27,Regular Cash,2010-10-01,Quarter,2010-08-31
0.15,2010-06-09,2010-06-17,Regular Cash,2010-07-01,Quarter,2010-06-21
