Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.11,2017-04-18,2017-05-03,Regular Cash,2017-05-19,Quarter,2017-05-05
0.11,2017-01-19,2017-02-02,Regular Cash,2017-02-17,Quarter,2017-02-06
0.11,2016-10-25,2016-11-03,Regular Cash,2016-11-18,Quarter,2016-11-07
0.11,2016-07-26,2016-08-04,Regular Cash,2016-08-19,Quarter,2016-08-08
0.11,2016-04-26,2016-05-05,Regular Cash,2016-05-20,Quarter,2016-05-09
0.09,2016-01-26,2016-02-10,Regular Cash,2016-02-25,Quarter,2016-02-12
0.09,2015-10-22,2015-11-04,Regular Cash,2015-11-20,Quarter,2015-11-06
0.09,2015-07-23,2015-08-05,Regular Cash,2015-08-21,Quarter,2015-08-07
0.09,2015-04-16,2015-05-06,Regular Cash,2015-05-22,Quarter,2015-05-08
0.08,2015-01-15,2015-02-11,Regular Cash,2015-02-27,Quarter,2015-02-13
0.08,2014-10-20,2014-11-05,Regular Cash,2014-11-21,Quarter,2014-11-07
0.08,2014-07-23,2014-08-06,Regular Cash,2014-08-22,Quarter,2014-08-08
0.08,2014-04-17,2014-05-07,Regular Cash,2014-05-23,Quarter,2014-05-09
0.07,2014-01-21,2014-02-05,Regular Cash,2014-02-21,Quarter,2014-02-07
0.07,2013-10-21,2013-11-06,Regular Cash,2013-11-22,Quarter,2013-11-08
0.07,2013-07-25,2013-08-07,Regular Cash,2013-08-23,Quarter,2013-08-09
0.07,2013-04-18,2013-05-08,Regular Cash,2013-05-24,Quarter,2013-05-10
0.06,2012-12-10,2012-12-19,Regular Cash,2012-12-31,Quarter,2012-12-21
0.06,2012-10-23,2012-11-01,Regular Cash,2012-11-19,Quarter,2012-11-05
0.06,2012-07-24,2012-08-02,Regular Cash,2012-08-20,Quarter,2012-08-06
0.06,2012-04-19,2012-05-03,Regular Cash,2012-05-21,Quarter,2012-05-07
0.05,2011-04-21,2012-02-02,Regular Cash,2012-02-21,Quarter,2012-02-06
0.05,2011-04-21,2011-10-27,Regular Cash,2011-11-14,Quarter,2011-10-31
0.05,2011-04-21,2011-07-27,Regular Cash,2011-08-12,Quarter,2011-07-29
0.05,2011-04-21,2011-04-28,Regular Cash,2011-05-13,Quarter,2011-05-02
0.04,2010-04-29,2010-05-12,Regular Cash,2010-05-28,Annual,2010-05-14
