Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.23,2017-10-19,2017-11-02,Regular Cash,2017-11-17,Quarter,2017-11-03
0.23,2017-07-20,2017-08-03,Regular Cash,2017-08-18,Quarter,2017-08-07
0.23,2017-04-20,2017-05-03,Regular Cash,2017-05-19,Quarter,2017-05-05
0.23,2017-01-25,2017-02-08,Regular Cash,2017-02-24,Quarter,2017-02-10
0.22,2016-10-20,2016-11-02,Regular Cash,2016-11-18,Quarter,2016-11-04
0.22,2016-07-21,2016-08-03,Regular Cash,2016-08-19,Quarter,2016-08-05
0.22,2016-04-21,2016-05-04,Regular Cash,2016-05-20,Quarter,2016-05-06
0.22,2016-01-28,2016-02-10,Regular Cash,2016-02-26,Quarter,2016-02-12
0.21,2015-10-22,2015-11-04,Regular Cash,2015-11-20,Quarter,2015-11-06
0.21,2015-07-23,2015-07-29,Regular Cash,2015-08-14,Quarter,2015-07-31
0.21,2015-04-23,2015-05-06,Regular Cash,2015-05-22,Quarter,2015-05-08
0.21,2015-01-29,2015-02-10,Regular Cash,2015-02-26,Quarter,2015-02-12
0.2,2014-10-29,2014-11-12,Regular Cash,2014-11-28,Quarter,2014-11-14
0.2,2014-07-22,2014-07-30,Regular Cash,2014-08-15,Quarter,2014-08-01
0.2,2014-04-24,2014-05-07,Regular Cash,2014-05-23,Quarter,2014-05-09
0.2,2014-01-29,2014-02-11,Regular Cash,2014-02-27,Quarter,2014-02-13
0.15,2013-10-29,2013-11-13,Regular Cash,2013-11-29,Quarter,2013-11-15
0.15,2013-07-23,2013-07-31,Regular Cash,2013-08-16,Quarter,2013-08-02
0.15,2013-04-25,2013-05-08,Regular Cash,2013-05-24,Quarter,2013-05-10
0.15,2012-12-07,2012-12-13,Regular Cash,2012-12-28,Quarter,2012-12-17
0.14,2012-10-25,2012-11-14,Regular Cash,2012-11-30,Quarter,2012-11-16
0.14,2012-07-25,2012-08-01,Regular Cash,2012-08-17,Quarter,2012-08-03
0.14,2012-04-26,2012-05-09,Regular Cash,2012-05-25,Quarter,2012-05-11
0.14,2012-02-02,2012-02-10,Regular Cash,2012-02-24,Quarter,2012-02-14
0.13,2011-10-27,2011-11-17,Regular Cash,2011-12-01,Quarter,2011-11-21
0.13,2011-07-21,2011-07-27,Regular Cash,2011-08-12,Quarter,2011-07-29
0.13,2011-04-28,2011-05-11,Regular Cash,2011-05-27,Quarter,2011-05-13
0.13,2011-02-03,2011-02-11,Regular Cash,2011-02-25,Quarter,2011-02-15
0.12,2010-10-28,2010-11-10,Regular Cash,2010-12-02,Quarter,2010-11-15
0.12,2010-07-15,2010-07-28,Regular Cash,2010-08-13,Quarter,2010-07-30
0.12,2010-04-28,2010-05-12,Regular Cash,2010-05-28,Quarter,2010-05-14
0.12,2010-02-04,2010-02-10,Regular Cash,2010-02-26,Quarter,2010-02-12
