Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.36,2017-11-17,2018-01-04,Regular Cash,2018-01-26,Quarter,2018-01-05
0.33,2017-07-28,2017-10-05,Regular Cash,2017-10-27,Quarter,2017-10-06
0.33,2017-05-25,2017-07-05,Regular Cash,2017-07-28,Quarter,2017-07-07
0.33,2017-02-24,2017-04-05,Regular Cash,2017-04-28,Quarter,2017-04-07
0.33,2016-11-16,2017-01-04,Regular Cash,2017-01-27,Quarter,2017-01-06
0.31,2016-08-26,2016-10-05,Regular Cash,2016-10-28,Quarter,2016-10-07
0.31,2016-05-20,2016-06-29,Regular Cash,2016-07-22,Quarter,2016-07-01
0.31,2016-02-19,2016-03-30,Regular Cash,2016-04-22,Quarter,2016-04-01
0.31,2015-11-18,2016-01-06,Regular Cash,2016-01-22,Quarter,2016-01-08
0.3,2015-08-21,2015-09-30,Regular Cash,2015-10-23,Quarter,2015-10-02
0.3,2015-05-22,2015-06-30,Regular Cash,2015-07-24,Quarter,2015-07-02
0.3,2015-02-13,2015-03-31,Regular Cash,2015-04-24,Quarter,2015-04-02
0.3,2014-11-19,2014-12-30,Regular Cash,2015-01-23,Quarter,2015-01-02
0.29,2014-08-22,2014-10-01,Regular Cash,2014-10-24,Quarter,2014-10-03
0.29,2014-05-23,2014-07-01,Regular Cash,2014-07-25,Quarter,2014-07-03
0.29,2014-02-21,2014-04-02,Regular Cash,2014-04-25,Quarter,2014-04-04
0.29,2013-11-15,2013-12-31,Regular Cash,2014-01-24,Quarter,2014-01-03
0.28,2013-08-23,2013-10-02,Regular Cash,2013-10-25,Quarter,2013-10-04
0.28,2013-05-17,2013-07-02,Regular Cash,2013-07-26,Quarter,2013-07-05
0.28,2013-02-13,2013-04-03,Regular Cash,2013-04-26,Quarter,2013-04-05
0.28,2012-11-14,2013-01-02,Regular Cash,2013-01-25,Quarter,2013-01-04
0.27,2012-08-24,2012-10-03,Regular Cash,2012-10-26,Quarter,2012-10-05
0.27,2012-05-23,2012-07-03,Regular Cash,2012-07-27,Quarter,2012-07-06
0.27,2012-02-17,2012-04-03,Regular Cash,2012-04-27,Quarter,2012-04-05
0.27,2011-11-16,2012-01-04,Regular Cash,2012-01-27,Quarter,2012-01-06
0.26,2011-08-26,2011-10-05,Regular Cash,2011-10-28,Quarter,2011-10-07
0.26,2011-05-20,2011-06-29,Regular Cash,2011-07-22,Quarter,2011-07-01
0.26,2011-02-25,2011-03-30,Regular Cash,2011-04-21,Quarter,2011-04-01
0.26,2010-11-12,2011-01-05,Regular Cash,2011-01-28,Quarter,2011-01-07
0.25,2010-08-27,2010-09-29,Regular Cash,2010-10-22,Quarter,2010-10-01
0.25,2010-05-21,2010-06-30,Regular Cash,2010-07-23,Quarter,2010-07-02
0.25,2010-02-19,2010-03-30,Regular Cash,2010-04-23,Quarter,2010-04-01
