Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.695,2017-12-20,2018-01-31,Regular Cash,2018-03-01,Quarter,2018-02-01
0.695,2017-10-18,2017-10-31,Regular Cash,2017-12-01,Quarter,2017-11-01
0.655,2017-06-21,2017-07-28,Regular Cash,2017-09-01,Quarter,2017-08-01
0.655,2017-04-19,2017-04-27,Regular Cash,2017-06-01,Quarter,2017-05-01
0.655,2016-12-21,2017-01-30,Regular Cash,2017-03-01,Quarter,2017-02-01
0.655,2016-10-20,2016-10-28,Regular Cash,2016-12-01,Quarter,2016-11-01
0.625,2016-06-22,2016-07-28,Regular Cash,2016-09-01,Quarter,2016-08-01
0.625,2016-04-20,2016-04-28,Regular Cash,2016-06-01,Quarter,2016-05-02
0.625,2015-12-16,2016-01-28,Regular Cash,2016-03-01,Quarter,2016-02-01
0.625,2015-10-21,2015-10-29,Regular Cash,2015-12-01,Quarter,2015-11-02
0.595,2015-06-17,2015-07-30,Regular Cash,2015-09-01,Quarter,2015-08-03
0.595,2015-04-22,2015-04-30,Regular Cash,2015-06-01,Quarter,2015-05-04
0.595,2014-12-17,2015-01-29,Regular Cash,2015-03-02,Quarter,2015-02-02
0.595,2014-10-23,2014-10-30,Regular Cash,2014-12-01,Quarter,2014-11-03
0.5675,2014-06-18,2014-07-30,Regular Cash,2014-09-02,Quarter,2014-08-01
0.5675,2014-04-23,2014-05-01,Regular Cash,2014-06-02,Quarter,2014-05-05
0.5675,2013-12-18,2014-01-30,Regular Cash,2014-03-03,Quarter,2014-02-03
0.5675,2013-10-23,2013-10-31,Regular Cash,2013-12-02,Quarter,2013-11-04
0.545,2013-06-19,2013-07-30,Regular Cash,2013-09-03,Quarter,2013-08-01
0.545,2013-04-17,2013-04-29,Regular Cash,2013-06-03,Quarter,2013-05-01
0.545,2012-12-19,2013-01-30,Regular Cash,2013-03-01,Quarter,2013-02-01
0.545,2012-10-18,2012-10-31,Regular Cash,2012-12-03,Quarter,2012-11-01
0.525,2012-06-20,2012-07-30,Regular Cash,2012-09-04,Quarter,2012-08-01
0.525,2012-04-18,2012-04-27,Regular Cash,2012-06-01,Quarter,2012-05-01
0.525,2012-01-18,2012-01-30,Regular Cash,2012-03-01,Quarter,2012-02-01
0.525,2011-10-19,2011-10-28,Regular Cash,2011-12-01,Quarter,2011-11-01
0.525,2011-06-24,2011-07-28,Regular Cash,2011-09-01,Quarter,2011-08-01
0.525,2011-04-20,2011-04-28,Regular Cash,2011-06-01,Quarter,2011-05-02
0.525,2011-01-19,2011-01-28,Regular Cash,2011-03-01,Quarter,2011-02-01
0.525,2010-10-20,2010-10-28,Regular Cash,2010-12-01,Quarter,2010-11-01
0.525,2010-06-22,2010-07-29,Regular Cash,2010-09-01,Quarter,2010-08-02
0.525,2010-04-21,2010-04-29,Regular Cash,2010-06-01,Quarter,2010-05-03
0.525,2010-01-20,2010-01-28,Regular Cash,2010-03-01,Quarter,2010-02-01
