Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.15,2017-10-26,2017-11-16,Regular Cash,2017-12-29,Quarter,2017-11-17
0.15,2017-07-26,2017-08-16,Regular Cash,2017-09-29,Quarter,2017-08-18
0.15,2017-05-02,2017-05-10,Regular Cash,2017-06-02,Quarter,2017-05-12
0.15,2017-02-24,2017-03-08,Regular Cash,2017-03-31,Quarter,2017-03-10
0.333333,2016-12-05,2017-01-04,Stock Split,,None,
0.2,2016-02-26,2017-01-04,Spinoff,2017-01-03,None,2016-12-15
0.1,2016-02-26,2017-01-04,Spinoff,2017-01-03,None,2016-12-15
0.21,2016-10-26,2016-11-08,Regular Cash,2016-12-02,Quarter,2016-11-10
0.21,2016-07-27,2016-08-17,Regular Cash,2016-09-16,Quarter,2016-08-19
0.21,2016-04-27,2016-05-18,Regular Cash,2016-06-17,Quarter,2016-05-20
0.21,2016-02-25,2016-03-16,Regular Cash,2016-03-31,Quarter,2016-03-18
0.21,2015-11-12,2015-11-24,Regular Cash,2015-12-30,Quarter,2015-11-27
0.21,2015-07-29,2015-08-12,Regular Cash,2015-09-25,Quarter,2015-08-14
9205128.0,2013-12-02,2013-12-11,Stock Split,,None,
