Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.63,2018-01-17,2018-01-26,Regular Cash,2018-02-15,Quarter,2018-01-29
0.6,2017-10-26,2017-11-03,Regular Cash,2017-11-20,Quarter,2017-11-06
0.6,2017-07-27,2017-08-03,Regular Cash,2017-08-18,Quarter,2017-08-07
0.5,2016-10-31,2017-07-18,Spinoff,2017-07-17,None,2017-07-07
0.71,2017-04-26,2017-05-04,Regular Cash,2017-05-19,Quarter,2017-05-08
0.71,2017-01-18,2017-01-26,Regular Cash,2017-02-15,Quarter,2017-01-30
0.63,2016-10-27,2016-11-03,Regular Cash,2016-11-21,Quarter,2016-11-07
0.63,2016-07-28,2016-08-05,Regular Cash,2016-08-19,Quarter,2016-08-09
0.63,2016-04-27,2016-05-06,Regular Cash,2016-05-20,Quarter,2016-05-10
0.63,2016-01-20,2016-01-28,Regular Cash,2016-02-16,Quarter,2016-02-01
0.63,2015-10-29,2015-11-06,Regular Cash,2015-11-23,Quarter,2015-11-10
0.63,2015-07-30,2015-08-07,Regular Cash,2015-08-21,Quarter,2015-08-11
0.63,2015-04-29,2015-05-08,Regular Cash,2015-05-22,Quarter,2015-05-12
0.63,2015-01-21,2015-01-29,Regular Cash,2015-02-17,Quarter,2015-02-02
0.5,2014-04-11,2015-01-16,Spinoff,2015-01-15,None,2015-01-07
0.73,2014-10-30,2014-11-06,Regular Cash,2014-11-21,Quarter,2014-11-10
0.73,2014-07-31,2014-08-07,Regular Cash,2014-08-21,Quarter,2014-08-11
0.73,2014-05-01,2014-05-08,Regular Cash,2014-05-22,Quarter,2014-05-12
0.73,2014-01-15,2014-01-23,Regular Cash,2014-02-18,Quarter,2014-01-27
0.73,2013-10-30,2013-11-07,Regular Cash,2013-11-22,Quarter,2013-11-12
0.73,2013-08-01,2013-08-08,Regular Cash,2013-08-22,Quarter,2013-08-12
0.73,2013-05-02,2013-05-09,Regular Cash,2013-05-23,Quarter,2013-05-13
0.73,2013-01-17,2013-01-24,Regular Cash,2013-02-19,Quarter,2013-01-28
1.0,2012-11-30,2012-12-06,Long Term Cap Gain,2012-12-21,None,2012-12-10
0.69,2012-10-30,2012-11-07,Regular Cash,2012-11-19,Quarter,2012-11-09
0.69,2012-07-31,2012-08-08,Regular Cash,2012-08-21,Quarter,2012-08-10
0.69,2012-05-03,2012-05-10,Regular Cash,2012-05-24,Quarter,2012-05-14
0.69,2012-01-18,2012-01-26,Regular Cash,2012-02-21,Quarter,2012-01-30
0.69,2011-11-01,2011-11-09,Regular Cash,2011-11-23,Quarter,2011-11-14
0.69,2011-07-28,2011-08-08,Regular Cash,2011-08-22,Quarter,2011-08-10
0.69,2011-04-28,2011-05-05,Regular Cash,2011-05-23,Quarter,2011-05-09
0.69,2011-01-12,2011-01-26,Regular Cash,2011-02-22,Quarter,2011-01-28
0.65,2010-10-28,2010-11-08,Regular Cash,2010-11-22,Quarter,2010-11-10
0.65,2010-07-29,2010-08-09,Regular Cash,2010-08-23,Quarter,2010-08-11
0.65,2010-04-29,2010-05-06,Regular Cash,2010-05-24,Quarter,2010-05-10
0.65,2010-01-13,2010-01-26,Regular Cash,2010-02-22,Quarter,2010-01-28
