Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.38,2017-10-24,2017-11-20,Regular Cash,2017-12-12,Quarter,2017-11-21
0.38,2017-07-11,2017-08-18,Regular Cash,2017-09-12,Quarter,2017-08-22
0.38,2017-04-25,2017-05-18,Regular Cash,2017-06-12,Quarter,2017-05-22
0.38,2016-12-21,2017-02-15,Regular Cash,2017-03-10,Quarter,2017-02-20
0.37,2016-10-18,2016-11-17,Regular Cash,2016-12-12,Quarter,2016-11-21
0.37,2016-07-12,2016-08-18,Regular Cash,2016-09-12,Quarter,2016-08-22
0.37,2016-04-13,2016-05-18,Regular Cash,2016-06-10,Quarter,2016-05-20
0.37,2015-12-15,2016-02-17,Regular Cash,2016-03-10,Quarter,2016-02-19
0.34,2015-10-21,2015-11-18,Regular Cash,2015-12-10,Quarter,2015-11-20
0.34,2015-07-13,2015-08-18,Regular Cash,2015-09-10,Quarter,2015-08-20
0.34,2015-04-17,2015-05-18,Regular Cash,2015-06-10,Quarter,2015-05-20
0.34,2014-12-16,2015-02-18,Regular Cash,2015-03-10,Quarter,2015-02-20
0.28,2014-10-21,2014-11-18,Regular Cash,2014-12-10,Quarter,2014-11-20
0.28,2014-07-14,2014-08-18,Regular Cash,2014-09-10,Quarter,2014-08-20
0.28,2014-04-15,2014-05-16,Regular Cash,2014-06-10,Quarter,2014-05-20
0.28,2013-12-18,2014-02-18,Regular Cash,2014-03-10,Quarter,2014-02-20
0.25,2013-10-22,2013-11-18,Regular Cash,2013-12-10,Quarter,2013-11-20
0.25,2013-07-24,2013-08-16,Regular Cash,2013-09-10,Quarter,2013-08-20
0.2,2013-05-03,2013-05-16,Regular Cash,2013-06-10,Quarter,2013-05-20
0.2,2012-12-11,2013-02-15,Regular Cash,2013-03-11,Quarter,2013-02-20
0.16,2012-10-26,2012-11-16,Regular Cash,2012-12-10,Quarter,2012-11-20
0.16,2012-07-26,2012-08-16,Regular Cash,2012-09-10,Quarter,2012-08-20
0.16,2012-04-16,2012-05-17,Regular Cash,2012-06-11,Quarter,2012-05-21
0.16,2011-12-14,2012-02-15,Regular Cash,2012-03-10,Quarter,2012-02-20
0.14,2011-10-25,2011-11-16,Regular Cash,2011-12-10,Quarter,2011-11-20
0.14,2011-07-27,2011-08-17,Regular Cash,2011-09-10,Quarter,2011-08-20
0.14,2011-04-26,2011-05-18,Regular Cash,2011-06-10,Quarter,2011-05-20
0.115,2010-12-14,2011-02-16,Regular Cash,2011-03-10,Quarter,2011-02-20
0.105,2010-10-26,2010-11-17,Regular Cash,2010-12-10,Quarter,2010-11-20
0.105,2010-07-26,2010-08-18,Regular Cash,2010-09-10,Quarter,2010-08-20
0.105,2010-04-20,2010-05-18,Regular Cash,2010-06-10,Quarter,2010-05-20
0.105,2009-12-15,2010-02-17,Regular Cash,2010-03-10,Quarter,2010-02-20
