Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.375,2018-01-17,2018-01-30,Regular Cash,2018-02-15,Quarter,2018-01-31
0.375,2017-09-19,2017-10-06,Regular Cash,2017-11-15,Quarter,2017-10-10
0.375,2017-05-18,2017-07-07,Regular Cash,2017-08-15,Quarter,2017-07-11
0.34,2017-03-15,2017-04-05,Regular Cash,2017-05-15,Quarter,2017-04-07
0.34,2017-01-11,2017-01-23,Regular Cash,2017-02-15,Quarter,2017-01-25
0.34,2016-09-21,2016-10-06,Regular Cash,2016-11-15,Quarter,2016-10-11
0.34,2016-05-19,2016-07-07,Regular Cash,2016-08-15,Quarter,2016-07-11
0.31,2016-03-16,2016-04-06,Regular Cash,2016-05-13,Quarter,2016-04-08
0.31,2016-01-13,2016-01-21,Regular Cash,2016-02-12,Quarter,2016-01-25
0.31,2015-09-16,2015-10-07,Regular Cash,2015-11-13,Quarter,2015-10-09
0.31,2015-05-21,2015-07-08,Regular Cash,2015-08-14,Quarter,2015-07-10
0.28,2015-03-18,2015-04-08,Regular Cash,2015-05-15,Quarter,2015-04-10
0.28,2015-01-14,2015-01-22,Regular Cash,2015-02-13,Quarter,2015-01-26
0.28,2014-09-17,2014-10-08,Regular Cash,2014-11-17,Quarter,2014-10-10
0.28,2014-05-15,2014-07-09,Regular Cash,2014-08-15,Quarter,2014-07-11
0.25,2014-03-19,2014-04-08,Regular Cash,2014-05-15,Quarter,2014-04-10
0.25,2014-01-15,2014-01-27,Regular Cash,2014-02-18,Quarter,2014-01-29
0.25,2013-09-18,2013-10-09,Regular Cash,2013-11-15,Quarter,2013-10-11
0.25,2013-05-16,2013-07-09,Regular Cash,2013-08-15,Quarter,2013-07-11
0.23,2013-03-20,2013-04-08,Regular Cash,2013-05-15,Quarter,2013-04-10
0.23,2013-01-16,2013-01-24,Regular Cash,2013-02-15,Quarter,2013-01-28
0.23,2012-09-19,2012-10-09,Regular Cash,2012-11-15,Quarter,2012-10-11
0.23,2012-05-17,2012-07-09,Regular Cash,2012-08-15,Quarter,2012-07-11
0.22,2012-03-14,2012-04-05,Regular Cash,2012-05-15,Quarter,2012-04-10
0.22,2012-01-18,2012-01-26,Regular Cash,2012-02-15,Quarter,2012-01-30
0.22,2011-09-21,2011-10-06,Regular Cash,2011-11-15,Quarter,2011-10-11
0.22,2011-05-19,2011-07-07,Regular Cash,2011-08-15,Quarter,2011-07-11
0.21,2011-03-16,2011-04-06,Regular Cash,2011-05-16,Quarter,2011-04-08
0.21,2011-01-20,2011-01-26,Regular Cash,2011-02-15,Quarter,2011-01-28
0.21,2010-09-15,2010-10-06,Regular Cash,2010-11-15,Quarter,2010-10-08
0.2,2010-05-20,2010-07-07,Regular Cash,2010-08-16,Quarter,2010-07-09
0.2,2010-03-17,2010-04-07,Regular Cash,2010-05-17,Quarter,2010-04-09
0.2,2010-01-20,2010-01-27,Regular Cash,2010-02-16,Quarter,2010-01-29
