Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.305,2015-04-15,2015-04-22,Regular Cash,2015-05-08,Quarter,2015-04-25
0.305,2015-01-28,2015-02-05,Regular Cash,2015-02-20,Quarter,2015-02-09
0.305,2014-10-09,2014-10-16,Regular Cash,2014-11-10,Quarter,2014-10-20
0.275,2014-07-17,2014-07-24,Regular Cash,2014-08-11,Quarter,2014-07-28
0.275,2014-04-29,2014-05-07,Regular Cash,2014-05-16,Quarter,2014-05-09
0.275,2014-02-21,2014-02-27,Regular Cash,2014-03-10,Quarter,2014-03-03
0.275,2013-09-24,2013-10-16,Regular Cash,2013-11-08,Quarter,2013-10-18
0.25,2013-07-10,2013-07-31,Regular Cash,2013-08-16,Quarter,2013-08-02
0.25,2013-04-18,2013-05-03,Regular Cash,2013-05-21,Quarter,2013-05-07
0.25,2013-01-17,2013-02-06,Regular Cash,2013-02-22,Quarter,2013-02-08
0.25,2012-09-26,2012-10-10,Regular Cash,2012-11-02,Quarter,2012-10-12
0.21,2012-07-11,2012-08-01,Regular Cash,2012-08-17,Quarter,2012-08-03
0.21,2012-04-19,2012-05-04,Regular Cash,2012-05-22,Quarter,2012-05-08
0.21,2012-01-19,2012-02-03,Regular Cash,2012-02-21,Quarter,2012-02-07
0.175,2011-09-26,2011-10-11,Regular Cash,2011-11-03,Quarter,2011-10-13
0.175,2011-07-14,2011-08-03,Regular Cash,2011-08-19,Quarter,2011-08-05
0.175,2011-04-21,2011-05-06,Regular Cash,2011-05-24,Quarter,2011-05-10
0.175,2011-01-20,2011-02-04,Regular Cash,2011-02-23,Quarter,2011-02-08
0.16,2010-09-23,2010-10-06,Regular Cash,2010-10-29,Quarter,2010-10-08
0.16,2010-07-15,2010-08-04,Regular Cash,2010-08-20,Quarter,2010-08-06
0.16,2010-04-23,2010-05-05,Regular Cash,2010-05-14,Quarter,2010-05-07
0.16,2010-01-21,2010-02-05,Regular Cash,2010-02-23,Quarter,2010-02-09
