Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.38,2017-11-17,2017-11-30,Regular Cash,2017-12-12,Quarter,2017-12-01
0.38,2017-08-21,2017-09-07,Regular Cash,2017-09-21,Quarter,2017-09-08
0.38,2017-05-23,2017-06-05,Regular Cash,2017-06-20,Quarter,2017-06-07
0.38,2017-03-01,2017-03-10,Regular Cash,2017-03-28,Quarter,2017-03-14
0.37,2016-11-21,2016-11-29,Regular Cash,2016-12-13,Quarter,2016-12-01
0.37,2016-08-22,2016-09-07,Regular Cash,2016-09-22,Quarter,2016-09-09
0.37,2016-05-26,2016-06-06,Regular Cash,2016-06-21,Quarter,2016-06-08
0.37,2016-02-23,2016-03-04,Regular Cash,2016-03-22,Quarter,2016-03-08
0.36,2015-11-23,2015-12-01,Regular Cash,2015-12-15,Quarter,2015-12-03
0.36,2015-08-27,2015-09-04,Regular Cash,2015-09-22,Quarter,2015-09-09
0.36,2015-05-28,2015-06-08,Regular Cash,2015-06-23,Quarter,2015-06-10
0.36,2015-03-03,2015-03-13,Regular Cash,2015-03-24,Quarter,2015-03-17
0.33,2014-11-11,2014-11-21,Regular Cash,2014-12-16,Quarter,2014-11-25
0.33,2014-08-21,2014-08-29,Regular Cash,2014-09-16,Quarter,2014-09-03
0.33,2014-05-22,2014-06-02,Regular Cash,2014-06-17,Quarter,2014-06-04
0.33,2014-03-04,2014-03-13,Regular Cash,2014-03-25,Quarter,2014-03-17
0.275,2013-11-21,2013-12-02,Regular Cash,2013-12-19,Quarter,2013-12-04
0.275,2013-08-22,2013-08-29,Regular Cash,2013-09-19,Quarter,2013-09-03
0.275,2013-05-23,2013-05-31,Regular Cash,2013-06-19,Quarter,2013-06-04
0.275,2013-02-19,2013-03-01,Regular Cash,2013-03-19,Quarter,2013-03-05
0.25,2012-11-15,2012-11-26,Regular Cash,2012-12-12,Quarter,2012-11-28
0.25,2012-08-16,2012-08-24,Regular Cash,2012-09-12,Quarter,2012-08-28
0.15,2012-05-17,2012-05-24,Regular Cash,2012-06-12,Quarter,2012-05-29
0.15,2012-02-08,2012-02-16,Regular Cash,2012-03-12,Quarter,2012-02-21
