Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.45,2017-11-21,2017-11-30,Regular Cash,2017-12-12,Quarter,2017-12-01
0.45,2017-08-30,2017-09-07,Regular Cash,2017-09-19,Quarter,2017-09-08
0.45,2017-05-31,2017-06-07,Regular Cash,2017-06-20,Quarter,2017-06-09
0.45,2017-02-14,2017-02-22,Regular Cash,2017-03-07,Quarter,2017-02-24
0.42,2016-11-22,2016-11-30,Regular Cash,2016-12-13,Quarter,2016-12-02
0.42,2016-08-17,2016-08-24,Regular Cash,2016-09-07,Quarter,2016-08-26
0.42,2016-05-18,2016-05-25,Regular Cash,2016-06-07,Quarter,2016-05-27
0.42,2016-02-16,2016-02-24,Regular Cash,2016-03-08,Quarter,2016-02-26
0.4,2015-11-24,2015-12-02,Regular Cash,2015-12-15,Quarter,2015-12-04
0.4,2015-08-18,2015-08-26,Regular Cash,2015-09-09,Quarter,2015-08-28
0.4,2015-05-19,2015-05-27,Regular Cash,2015-06-09,Quarter,2015-05-29
0.4,2015-02-17,2015-02-25,Regular Cash,2015-03-10,Quarter,2015-02-27
0.37,2014-11-25,2014-12-03,Regular Cash,2014-12-16,Quarter,2014-12-05
0.37,2014-08-26,2014-09-03,Regular Cash,2014-09-17,Quarter,2014-09-05
0.37,2014-05-20,2014-05-28,Regular Cash,2014-06-10,Quarter,2014-05-30
0.37,2014-02-18,2014-02-26,Regular Cash,2014-03-11,Quarter,2014-02-28
0.34,2013-11-26,2013-12-04,Regular Cash,2013-12-17,Quarter,2013-12-06
0.34,2013-08-20,2013-08-28,Regular Cash,2013-09-11,Quarter,2013-08-30
0.34,2013-05-21,2013-05-29,Regular Cash,2013-06-11,Quarter,2013-05-31
0.34,2013-02-19,2013-02-27,Regular Cash,2013-03-12,Quarter,2013-03-01
0.3,2012-11-27,2012-12-05,Regular Cash,2012-12-18,Quarter,2012-12-07
0.3,2012-08-21,2012-08-29,Regular Cash,2012-09-12,Quarter,2012-08-31
0.3,2012-05-22,2012-05-30,Regular Cash,2012-06-12,Quarter,2012-06-01
0.3,2012-02-22,2012-03-07,Regular Cash,2012-03-28,Quarter,2012-03-09
0.25,2011-11-18,2011-11-30,Regular Cash,2011-12-21,Quarter,2011-12-02
0.25,2011-08-16,2011-08-24,Regular Cash,2011-09-14,Quarter,2011-08-26
0.25,2011-05-17,2011-05-25,Regular Cash,2011-06-15,Quarter,2011-05-27
0.22,2011-02-15,2011-03-02,Regular Cash,2011-03-23,Quarter,2011-03-04
0.22,2010-11-22,2010-12-01,Regular Cash,2010-12-22,Quarter,2010-12-03
0.22,2010-08-16,2010-08-25,Regular Cash,2010-09-15,Quarter,2010-08-27
0.22,2010-05-18,2010-05-26,Regular Cash,2010-06-16,Quarter,2010-05-28
0.2,2010-02-17,2010-03-03,Regular Cash,2010-03-24,Quarter,2010-03-05
