Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.126,2017-12-11,2018-01-18,Regular Cash,2018-03-01,Quarter,2018-01-19
0.105,2017-10-05,2017-11-08,Regular Cash,2017-12-01,Quarter,2017-11-09
0.105,2017-05-11,2017-06-13,Regular Cash,2017-09-01,Quarter,2017-06-15
0.105,2017-02-14,2017-04-04,Regular Cash,2017-06-01,Quarter,2017-04-06
0.105,2016-12-06,2017-01-18,Regular Cash,2017-03-01,Quarter,2017-01-20
0.095,2016-10-06,2016-11-01,Regular Cash,2016-12-01,Quarter,2016-11-03
0.095,2016-05-12,2016-06-28,Regular Cash,2016-08-30,Quarter,2016-06-30
0.095,2016-02-19,2016-04-05,Regular Cash,2016-06-01,Quarter,2016-04-07
0.095,2015-12-16,2016-01-19,Regular Cash,2016-03-01,Quarter,2016-01-21
0.083,2015-10-01,2015-11-03,Regular Cash,2015-12-01,Quarter,2015-11-05
0.083,2015-07-21,2015-08-11,Regular Cash,2015-09-01,Quarter,2015-08-13
0.083,2015-02-27,2015-04-07,Regular Cash,2015-06-02,Quarter,2015-04-09
0.083,2014-12-17,2015-01-20,Regular Cash,2015-03-03,Quarter,2015-01-22
1.0,2014-11-14,2014-11-14,Poison Pill Rights,,None,2014-11-24
0.072,2014-10-02,2014-11-03,Regular Cash,2014-12-02,Quarter,2014-11-05
0.072,2014-07-31,2014-08-18,Regular Cash,2014-09-02,Quarter,2014-08-20
0.072,2014-03-26,2014-04-24,Regular Cash,2014-06-02,Quarter,2014-04-28
0.072,2013-12-19,2014-01-28,Regular Cash,2014-03-04,Quarter,2014-01-30
0.065,2013-09-12,2013-10-30,Regular Cash,2013-12-02,Quarter,2013-11-01
0.065,2013-06-20,2013-07-30,Regular Cash,2013-09-02,Quarter,2013-08-01
0.065,2013-03-28,2013-04-29,Regular Cash,2013-06-06,Quarter,2013-05-01
