Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.142857,2017-07-21,2017-08-02,Stock Split,,None,
-2.4245362661989844e-14,2012-07-11,2012-07-11,Discontinued,,Suspend,
0.6125,2012-05-02,2012-05-30,Regular Cash,2012-06-15,Quarter,2012-06-01
0.6125,2012-01-09,2012-02-28,Regular Cash,2012-03-15,Quarter,2012-03-01
0.6125,2011-10-18,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.6125,2011-07-26,2011-08-30,Regular Cash,2011-09-15,Quarter,2011-09-01
0.6125,2011-04-13,2011-05-27,Regular Cash,2011-06-15,Quarter,2011-06-01
0.6125,2011-02-09,2011-02-25,Regular Cash,2011-03-15,Quarter,2011-03-01
0.6125,2010-08-11,2010-11-29,Regular Cash,2010-12-15,Quarter,2010-12-01
0.6125,2010-06-24,2010-08-30,Regular Cash,2010-09-15,Quarter,2010-09-01
0.6125,2010-04-15,2010-05-27,Regular Cash,2010-06-15,Quarter,2010-06-01
0.6125,2009-10-19,2010-02-25,Regular Cash,2010-03-15,Quarter,2010-03-01
