Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.365,2017-11-28,2017-12-14,Regular Cash,2017-12-29,Quarter,2017-12-15
0.365,2017-08-29,2017-09-11,Regular Cash,2017-09-22,Quarter,2017-09-12
0.365,2017-04-29,2017-05-23,Regular Cash,2017-06-09,Quarter,2017-05-25
0.365,2017-02-01,2017-02-13,Regular Cash,2017-03-03,Quarter,2017-02-15
0.35,2016-11-28,2016-12-14,Regular Cash,2016-12-30,Quarter,2016-12-16
0.35,2016-08-30,2016-09-09,Regular Cash,2016-09-23,Quarter,2016-09-13
0.35,2016-04-30,2016-05-24,Regular Cash,2016-06-10,Quarter,2016-05-26
0.35,2016-02-03,2016-02-12,Regular Cash,2016-03-04,Quarter,2016-02-17
0.31,2015-12-01,2015-12-09,Regular Cash,2015-12-28,Quarter,2015-12-11
0.31,2015-09-01,2015-09-11,Regular Cash,2015-09-25,Quarter,2015-09-15
0.31,2015-04-25,2015-05-26,Regular Cash,2015-06-12,Quarter,2015-05-28
0.31,2015-02-04,2015-02-13,Regular Cash,2015-03-06,Quarter,2015-02-18
0.275,2014-12-02,2014-12-12,Regular Cash,2014-12-26,Quarter,2014-12-16
0.275,2014-09-03,2014-09-12,Regular Cash,2014-09-26,Quarter,2014-09-16
0.275,2014-04-26,2014-05-27,Regular Cash,2014-06-13,Quarter,2014-05-29
0.275,2014-02-05,2014-02-14,Regular Cash,2014-03-07,Quarter,2014-02-19
0.21,2013-12-03,2013-12-13,Regular Cash,2013-12-27,Quarter,2013-12-17
0.21,2013-08-30,2013-09-13,Regular Cash,2013-09-27,Quarter,2013-09-17
0.21,2013-04-27,2013-05-28,Regular Cash,2013-06-14,Quarter,2013-05-30
0.21,2013-02-05,2013-02-14,Regular Cash,2013-03-01,Quarter,2013-02-19
0.155,2012-12-04,2012-12-14,Regular Cash,2012-12-28,Quarter,2012-12-18
0.155,2012-09-13,2012-09-26,Regular Cash,2012-10-12,Quarter,2012-09-28
0.155,2012-04-28,2012-05-29,Regular Cash,2012-06-15,Quarter,2012-05-31
0.155,2012-02-07,2012-02-16,Regular Cash,2012-03-02,Quarter,2012-02-21
0.125,2011-12-06,2011-12-16,Regular Cash,2011-12-30,Quarter,2011-12-20
0.125,2011-09-08,2011-09-28,Regular Cash,2011-10-14,Quarter,2011-09-30
0.125,2011-04-30,2011-05-31,Regular Cash,2011-06-17,Quarter,2011-06-02
0.1,2011-02-10,2011-02-17,Regular Cash,2011-03-04,Quarter,2011-02-22
0.1,2010-12-07,2010-12-17,Regular Cash,2010-12-31,Quarter,2010-12-21
0.1,2010-09-16,2010-09-29,Regular Cash,2010-10-15,Quarter,2010-10-01
0.1,2010-04-24,2010-06-01,Regular Cash,2010-06-18,Quarter,2010-06-03
0.1,2010-02-11,2010-02-19,Regular Cash,2010-03-05,Quarter,2010-02-23
