Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.2,2017-10-30,2017-11-08,Regular Cash,2017-11-22,Quarter,2017-11-09
0.2,2017-07-31,2017-08-08,Regular Cash,2017-08-24,Quarter,2017-08-10
0.2,2017-05-01,2017-05-09,Regular Cash,2017-05-25,Quarter,2017-05-11
0.2,2017-01-30,2017-02-07,Regular Cash,2017-02-23,Quarter,2017-02-09
