Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.14,2017-12-05,2017-12-28,Regular Cash,2018-01-26,Quarter,2017-12-29
0.14,2017-09-12,2017-09-28,Regular Cash,2017-10-27,Quarter,2017-09-29
0.14,2017-05-09,2017-06-28,Regular Cash,2017-07-28,Quarter,2017-06-30
0.14,2017-02-21,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.125,2016-12-06,2016-12-28,Regular Cash,2017-01-27,Quarter,2016-12-30
0.125,2016-09-13,2016-09-28,Regular Cash,2016-10-28,Quarter,2016-09-30
0.5,2015-12-03,2016-07-05,Spinoff,2016-07-02,None,2016-06-15
0.16,2016-05-10,2016-06-01,Regular Cash,2016-07-29,Quarter,2016-06-03
0.16,2016-02-23,2016-03-22,Regular Cash,2016-04-29,Quarter,2016-03-24
0.135,2015-12-08,2015-12-17,Regular Cash,2016-01-29,Quarter,2015-12-21
0.135,2015-09-16,2015-09-30,Regular Cash,2015-10-30,Quarter,2015-10-02
2.4,2014-10-13,2015-07-14,Split-Off,,None,
0.135,2015-05-18,2015-06-24,Regular Cash,2015-07-31,Quarter,2015-06-26
0.135,2015-02-25,2015-03-25,Regular Cash,2015-04-24,Quarter,2015-03-27
0.1,2014-12-10,2014-12-23,Regular Cash,2015-01-30,Quarter,2014-12-26
0.1,2014-09-09,2014-09-24,Regular Cash,2014-10-31,Quarter,2014-09-26
0.1,2014-05-06,2014-06-25,Regular Cash,2014-07-25,Quarter,2014-06-27
0.1,2014-02-18,2014-03-26,Regular Cash,2014-04-25,Quarter,2014-03-28
0.025,2013-12-10,2013-12-26,Regular Cash,2014-01-31,Quarter,2013-12-30
0.025,2013-09-11,2013-09-25,Regular Cash,2013-10-25,Quarter,2013-09-27
0.025,2013-05-07,2013-06-26,Regular Cash,2013-07-26,Quarter,2013-06-28
0.025,2013-02-21,2013-03-26,Regular Cash,2013-04-26,Quarter,2013-03-28
0.025,2012-12-04,2012-12-12,Regular Cash,2012-12-28,Quarter,2012-12-14
0.025,2012-09-12,2012-09-26,Regular Cash,2012-10-26,Quarter,2012-09-28
0.025,2012-05-09,2012-06-27,Regular Cash,2012-07-27,Quarter,2012-06-29
0.025,2012-02-23,2012-03-28,Regular Cash,2012-04-27,Quarter,2012-03-30
0.025,2011-12-15,2011-12-28,Regular Cash,2012-01-27,Quarter,2011-12-30
0.025,2011-09-13,2011-09-28,Regular Cash,2011-10-28,Quarter,2011-09-30
0.02,2011-05-11,2011-06-22,Regular Cash,2011-07-29,Quarter,2011-06-24
0.02,2011-02-23,2011-03-23,Regular Cash,2011-04-29,Quarter,2011-03-25
0.02,2010-12-07,2010-12-29,Regular Cash,2011-01-28,Quarter,2010-12-31
0.02,2010-09-14,2010-09-22,Regular Cash,2010-10-29,Quarter,2010-09-24
0.02,2010-05-12,2010-06-23,Regular Cash,2010-07-30,Quarter,2010-06-25
2.0,2010-05-12,2010-06-14,Stock Split,2010-06-11,None,2010-05-25
0.02,2010-02-24,2010-03-24,Regular Cash,2010-04-30,Quarter,2010-03-26
