Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.04,2017-12-14,2018-01-09,Regular Cash,2018-01-25,Quarter,2018-01-10
0.04,2017-09-20,2017-10-03,Regular Cash,2017-10-19,Quarter,2017-10-04
0.04,2017-06-29,2017-07-10,Regular Cash,2017-07-27,Quarter,2017-07-12
0.04,2017-02-16,2017-04-03,Regular Cash,2017-04-20,Quarter,2017-04-05
0.04,2016-12-15,2017-01-09,Regular Cash,2017-01-26,Quarter,2017-01-11
0.04,2016-09-15,2016-10-03,Regular Cash,2016-10-20,Quarter,2016-10-05
0.04,2016-06-28,2016-07-11,Regular Cash,2016-07-28,Quarter,2016-07-13
0.04,2016-02-18,2016-04-04,Regular Cash,2016-04-21,Quarter,2016-04-06
0.04,2015-12-17,2016-01-11,Regular Cash,2016-01-28,Quarter,2016-01-13
0.04,2015-09-17,2015-10-05,Regular Cash,2015-10-22,Quarter,2015-10-07
0.04,2015-06-11,2015-07-13,Regular Cash,2015-07-30,Quarter,2015-07-15
0.04,2015-02-19,2015-04-06,Regular Cash,2015-04-23,Quarter,2015-04-08
0.04,2014-12-18,2015-01-12,Regular Cash,2015-01-29,Quarter,2015-01-14
0.04,2014-09-18,2014-10-06,Regular Cash,2014-10-23,Quarter,2014-10-08
0.04,2014-06-19,2014-07-15,Regular Cash,2014-07-31,Quarter,2014-07-17
0.04,2014-02-20,2014-04-07,Regular Cash,2014-04-24,Quarter,2014-04-09
0.04,2013-12-12,2014-01-13,Regular Cash,2014-01-30,Quarter,2014-01-15
0.04,2013-09-19,2013-10-07,Regular Cash,2013-10-24,Quarter,2013-10-09
