Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.18,2017-10-12,2017-11-01,Regular Cash,2017-12-06,Quarter,2017-11-02
0.18,2017-08-17,2017-08-29,Regular Cash,2017-09-20,Quarter,2017-08-31
0.18,2017-05-11,2017-05-23,Regular Cash,2017-06-21,Quarter,2017-05-25
0.18,2017-02-02,2017-02-14,Regular Cash,2017-03-15,Quarter,2017-02-16
0.1549,2016-10-13,2016-11-07,Regular Cash,2016-12-07,Quarter,2016-11-09
0.1549,2016-08-17,2016-08-29,Regular Cash,2016-09-21,Quarter,2016-08-31
0.1549,2016-05-12,2016-05-23,Regular Cash,2016-06-22,Quarter,2016-05-25
0.1549,2016-02-04,2016-02-16,Regular Cash,2016-03-16,Quarter,2016-02-18
0.1408,2015-10-14,2015-11-02,Regular Cash,2015-12-02,Quarter,2015-11-04
0.1408,2015-08-19,2015-08-31,Regular Cash,2015-09-23,Quarter,2015-09-02
0.1408,2015-05-13,2015-05-26,Regular Cash,2015-06-24,Quarter,2015-05-28
0.1408,2015-02-05,2015-02-13,Regular Cash,2015-03-18,Quarter,2015-02-18
0.128,2014-10-15,2014-10-27,Regular Cash,2014-12-03,Quarter,2014-10-29
0.128,2014-08-25,2014-09-08,Regular Cash,2014-09-24,Quarter,2014-09-10
0.128,2014-05-07,2014-05-19,Regular Cash,2014-06-18,Quarter,2014-05-21
0.128,2014-02-04,2014-02-14,Regular Cash,2014-03-19,Quarter,2014-02-19
0.1164,2013-10-10,2013-10-21,Regular Cash,2013-12-11,Quarter,2013-10-23
0.1164,2013-08-21,2013-08-30,Regular Cash,2013-09-18,Quarter,2013-09-04
0.1164,2013-05-08,2013-05-20,Regular Cash,2013-06-19,Quarter,2013-05-22
0.1164,2013-02-07,2013-02-15,Regular Cash,2013-03-20,Quarter,2013-02-20
0.1012,2012-10-12,2012-10-18,Regular Cash,2012-12-19,Quarter,2012-10-22
0.1012,2012-08-20,2012-08-23,Regular Cash,2012-09-19,Quarter,2012-08-27
0.1012,2012-05-10,2012-05-17,Regular Cash,2012-06-20,Quarter,2012-05-21
0.1012,2012-02-24,2012-03-01,Regular Cash,2012-03-21,Quarter,2012-03-05
0.1012,2011-10-05,2011-11-14,Regular Cash,2011-12-31,Quarter,2011-11-16
