Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.29,2017-12-10,2018-01-04,Regular Cash,2018-01-24,Quarter,2018-01-05
0.29,2017-09-13,2017-10-04,Regular Cash,2017-10-25,Quarter,2017-10-05
0.29,2017-06-06,2017-07-05,Regular Cash,2017-07-26,Quarter,2017-07-07
0.29,2017-02-15,2017-04-04,Regular Cash,2017-04-26,Quarter,2017-04-06
0.26,2016-12-07,2017-01-04,Regular Cash,2017-01-25,Quarter,2017-01-06
0.26,2016-09-09,2016-10-03,Regular Cash,2016-10-26,Quarter,2016-10-05
0.26,2016-06-06,2016-07-05,Regular Cash,2016-07-27,Quarter,2016-07-07
0.26,2016-02-10,2016-04-04,Regular Cash,2016-04-27,Quarter,2016-04-06
0.21,2015-11-18,2016-01-04,Regular Cash,2016-01-20,Quarter,2016-01-06
0.21,2015-09-15,2015-10-01,Regular Cash,2015-10-21,Quarter,2015-10-05
0.21,2015-05-28,2015-07-01,Regular Cash,2015-07-22,Quarter,2015-07-06
0.21,2015-02-11,2015-03-31,Regular Cash,2015-04-22,Quarter,2015-04-02
0.19,2014-12-17,2015-01-02,Regular Cash,2015-01-21,Quarter,2015-01-06
0.19,2014-08-26,2014-09-30,Regular Cash,2014-10-22,Quarter,2014-10-02
0.19,2014-06-20,2014-07-02,Regular Cash,2014-07-23,Quarter,2014-07-07
0.19,2014-02-12,2014-04-01,Regular Cash,2014-04-23,Quarter,2014-04-03
0.17,2013-12-17,2014-01-02,Regular Cash,2014-01-22,Quarter,2014-01-06
0.17,2013-09-03,2013-10-01,Regular Cash,2013-10-23,Quarter,2013-10-03
0.17,2013-06-03,2013-07-01,Regular Cash,2013-07-24,Quarter,2013-07-03
0.17,2013-03-28,2013-04-04,Regular Cash,2013-04-24,Quarter,2013-04-08
0.14,2012-11-15,2012-11-27,Regular Cash,2012-12-19,Quarter,2012-11-29
0.14,2012-08-15,2012-10-02,Regular Cash,2012-10-24,Quarter,2012-10-04
0.08,2012-06-14,2012-07-02,Regular Cash,2012-07-25,Quarter,2012-07-05
0.08,2012-02-07,2012-04-03,Regular Cash,2012-04-25,Quarter,2012-04-05
0.06,2011-12-15,2012-01-03,Regular Cash,2012-01-25,Quarter,2012-01-05
0.06,2011-09-20,2011-10-04,Regular Cash,2011-10-26,Quarter,2011-10-06
0.06,2011-06-08,2011-07-05,Regular Cash,2011-07-27,Quarter,2011-07-07
0.06,2011-03-18,2011-03-29,Regular Cash,2011-04-20,Quarter,2011-03-31
