Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.15,2017-09-19,2017-12-14,Regular Cash,2018-01-16,Quarter,2017-12-15
0.15,2017-06-22,2017-09-14,Regular Cash,2017-10-17,Quarter,2017-09-15
0.15,2017-04-05,2017-06-14,Regular Cash,2017-07-18,Quarter,2017-06-16
0.125,2016-12-21,2017-03-15,Regular Cash,2017-04-18,Quarter,2017-03-17
0.125,2016-09-21,2016-12-14,Regular Cash,2017-01-17,Quarter,2016-12-16
0.125,2016-06-22,2016-09-14,Regular Cash,2016-10-18,Quarter,2016-09-16
0.125,2016-04-06,2016-06-15,Regular Cash,2016-07-19,Quarter,2016-06-17
