Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.39,2017-11-09,2017-11-22,Regular Cash,2017-12-15,Quarter,2017-11-24
0.39,2017-08-04,2017-08-23,Regular Cash,2017-09-15,Quarter,2017-08-25
0.39,2017-05-04,2017-05-23,Regular Cash,2017-06-15,Quarter,2017-05-25
0.39,2017-02-08,2017-03-01,Regular Cash,2017-03-15,Quarter,2017-03-03
0.33,2016-11-03,2016-11-21,Regular Cash,2016-12-15,Quarter,2016-11-23
0.33,2016-08-05,2016-08-17,Regular Cash,2016-09-15,Quarter,2016-08-19
0.33,2016-05-05,2016-05-23,Regular Cash,2016-06-15,Quarter,2016-05-25
0.33,2016-02-10,2016-03-01,Regular Cash,2016-03-15,Quarter,2016-03-03
0.29,2015-11-05,2015-11-19,Regular Cash,2015-12-15,Quarter,2015-11-23
0.29,2015-08-07,2015-08-19,Regular Cash,2015-09-15,Quarter,2015-08-21
0.29,2015-05-01,2015-05-20,Regular Cash,2015-06-15,Quarter,2015-05-22
0.29,2015-02-11,2015-03-02,Regular Cash,2015-03-13,Quarter,2015-03-04
0.25,2014-11-06,2014-11-20,Regular Cash,2014-12-15,Quarter,2014-11-24
0.25,2014-08-08,2014-08-20,Regular Cash,2014-09-15,Quarter,2014-08-22
0.25,2014-05-02,2014-05-21,Regular Cash,2014-06-13,Quarter,2014-05-23
0.25,2014-02-13,2014-02-21,Regular Cash,2014-03-14,Quarter,2014-02-25
0.22,2013-11-07,2013-11-21,Regular Cash,2013-12-13,Quarter,2013-11-25
0.22,2013-08-01,2013-08-21,Regular Cash,2013-09-13,Quarter,2013-08-23
0.22,2013-05-02,2013-05-22,Regular Cash,2013-06-14,Quarter,2013-05-24
0.22,2013-02-06,2013-02-20,Regular Cash,2013-03-15,Quarter,2013-02-22
0.18,2012-11-08,2012-11-20,Regular Cash,2012-12-14,Quarter,2012-11-23
0.18,2012-08-17,2012-08-28,Regular Cash,2012-09-14,Quarter,2012-08-30
0.18,2012-05-03,2012-05-23,Regular Cash,2012-06-15,Quarter,2012-05-25
0.18,2012-02-10,2012-02-21,Regular Cash,2012-03-15,Quarter,2012-02-23
0.16,2011-11-03,2011-11-21,Regular Cash,2011-12-15,Quarter,2011-11-24
0.16,2011-08-15,2011-08-23,Regular Cash,2011-09-15,Quarter,2011-08-25
0.16,2011-05-05,2011-05-23,Regular Cash,2011-06-15,Quarter,2011-05-25
0.16,2011-02-11,2011-02-17,Regular Cash,2011-03-15,Quarter,2011-02-22
0.16,2010-11-08,2010-11-22,Regular Cash,2010-12-15,Quarter,2010-11-24
0.04,2010-08-17,2010-08-23,Regular Cash,2010-09-15,Quarter,2010-08-25
0.04,2010-05-07,2010-05-21,Regular Cash,2010-06-15,Quarter,2010-05-25
0.04,2010-02-05,2010-02-18,Regular Cash,2010-03-15,Quarter,2010-02-22
