Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.66,2015-05-14,2015-05-28,Regular Cash,2015-06-10,Quarter,2015-06-01
0.66,2015-02-19,2015-02-26,Regular Cash,2015-03-10,Quarter,2015-03-02
0.615,2014-11-18,2014-11-26,Regular Cash,2014-12-10,Quarter,2014-12-01
0.615,2014-08-15,2014-08-27,Regular Cash,2014-09-10,Quarter,2014-09-01
0.615,2014-05-15,2014-05-28,Regular Cash,2014-06-10,Quarter,2014-05-30
0.615,2014-02-20,2014-02-26,Regular Cash,2014-03-10,Quarter,2014-02-28
0.55,2013-11-14,2013-11-26,Regular Cash,2013-12-10,Quarter,2013-11-29
0.55,2013-08-16,2013-08-28,Regular Cash,2013-09-10,Quarter,2013-08-30
0.55,2013-05-14,2013-05-29,Regular Cash,2013-06-10,Quarter,2013-05-31
0.55,2013-02-13,2013-02-27,Regular Cash,2013-03-11,Quarter,2013-03-01
3.0,2012-11-13,2013-01-16,Stock Split,2013-01-15,None,2012-12-14
0.516667,2012-10-31,2012-11-28,Regular Cash,2012-12-10,Quarter,2012-11-30
0.516667,2012-08-15,2012-08-29,Regular Cash,2012-09-10,Quarter,2012-08-31
0.516667,2012-05-17,2012-05-30,Regular Cash,2012-06-11,Quarter,2012-06-01
0.516667,2012-02-09,2012-02-28,Regular Cash,2012-03-09,Quarter,2012-03-01
0.433333,2011-11-09,2011-11-29,Regular Cash,2011-12-12,Quarter,2011-12-01
0.433333,2011-08-12,2011-08-30,Regular Cash,2011-09-12,Quarter,2011-09-01
0.433333,2011-05-19,2011-05-27,Regular Cash,2011-06-10,Quarter,2011-06-01
0.433333,2011-02-17,2011-02-25,Regular Cash,2011-03-11,Quarter,2011-03-01
0.375,2010-11-17,2010-11-29,Regular Cash,2010-12-13,Quarter,2010-12-01
0.375,2010-08-20,2010-08-30,Regular Cash,2010-09-10,Quarter,2010-09-01
0.333333,2010-05-20,2010-05-27,Regular Cash,2010-06-11,Quarter,2010-06-01
0.333333,2010-02-12,2010-02-25,Regular Cash,2010-03-11,Quarter,2010-03-01
