Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.219,2018-01-16,2018-01-31,Regular Cash,2018-02-15,Monthly,2018-02-01
0.2125,2017-12-12,2017-12-29,Regular Cash,2018-01-12,Monthly,2018-01-02
0.212,2017-11-10,2017-11-30,Regular Cash,2017-12-15,Monthly,2017-12-01
0.212,2017-10-10,2017-10-31,Regular Cash,2017-11-15,Monthly,2017-11-01
0.212,2017-09-12,2017-09-29,Regular Cash,2017-10-13,Monthly,2017-10-02
0.2115,2017-08-17,2017-08-30,Regular Cash,2017-09-15,Monthly,2017-09-01
0.2115,2017-07-11,2017-07-28,Regular Cash,2017-08-15,Monthly,2017-08-01
0.2115,2017-06-15,2017-06-29,Regular Cash,2017-07-14,Monthly,2017-07-03
0.211,2017-05-16,2017-05-30,Regular Cash,2017-06-15,Monthly,2017-06-01
0.211,2017-04-11,2017-04-27,Regular Cash,2017-05-15,Monthly,2017-05-01
0.211,2017-03-14,2017-03-30,Regular Cash,2017-04-14,Monthly,2017-04-03
0.2105,2017-02-14,2017-02-27,Regular Cash,2017-03-15,Monthly,2017-03-01
0.2105,2017-01-17,2017-01-30,Regular Cash,2017-02-15,Monthly,2017-02-01
0.2025,2016-12-13,2016-12-29,Regular Cash,2017-01-13,Monthly,2017-01-03
0.202,2016-11-11,2016-11-29,Regular Cash,2016-12-15,Monthly,2016-12-01
0.202,2016-10-11,2016-10-28,Regular Cash,2016-11-15,Monthly,2016-11-01
0.202,2016-09-08,2016-09-29,Regular Cash,2016-10-17,Monthly,2016-10-03
0.2015,2016-07-27,2016-08-30,Regular Cash,2016-09-15,Monthly,2016-09-01
0.1995,2016-07-12,2016-07-28,Regular Cash,2016-08-15,Monthly,2016-08-01
0.1995,2016-06-14,2016-06-29,Regular Cash,2016-07-15,Monthly,2016-07-01
0.199,2016-05-17,2016-05-27,Regular Cash,2016-06-15,Monthly,2016-06-01
0.199,2016-04-11,2016-04-28,Regular Cash,2016-05-16,Monthly,2016-05-02
0.199,2016-03-21,2016-03-30,Regular Cash,2016-04-15,Monthly,2016-04-01
0.1985,2016-02-05,2016-02-26,Regular Cash,2016-03-15,Monthly,2016-03-01
0.1985,2016-01-14,2016-01-28,Regular Cash,2016-02-16,Monthly,2016-02-01
0.191,2015-12-15,2015-12-30,Regular Cash,2016-01-15,Monthly,2016-01-04
0.1905,2015-11-10,2015-11-27,Regular Cash,2015-12-15,Monthly,2015-12-01
0.1905,2015-10-13,2015-10-29,Regular Cash,2015-11-16,Monthly,2015-11-02
0.1905,2015-09-09,2015-09-29,Regular Cash,2015-10-15,Monthly,2015-10-01
0.19,2015-08-20,2015-08-28,Regular Cash,2015-09-15,Monthly,2015-09-01
0.19,2015-07-14,2015-07-30,Regular Cash,2015-08-17,Monthly,2015-08-03
0.19,2015-06-16,2015-06-29,Regular Cash,2015-07-15,Monthly,2015-07-01
0.1895,2015-05-12,2015-05-28,Regular Cash,2015-06-15,Monthly,2015-06-01
0.1895,2015-04-14,2015-04-29,Regular Cash,2015-05-15,Monthly,2015-05-01
0.1895,2015-03-10,2015-03-30,Regular Cash,2015-04-15,Monthly,2015-04-01
0.189,2015-02-10,2015-02-26,Regular Cash,2015-03-16,Monthly,2015-03-02
0.189,2015-01-20,2015-01-29,Regular Cash,2015-02-17,Monthly,2015-02-02
