Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.38,2017-11-02,2017-11-14,Regular Cash,2017-12-15,Quarter,2017-11-15
0.46,2017-07-13,2017-07-27,Regular Cash,2017-10-02,Quarter,2017-07-31
0.46,2017-05-11,2017-06-28,Regular Cash,2017-07-28,Quarter,2017-06-30
0.46,2017-02-09,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.46,2016-12-15,2016-12-23,Regular Cash,2017-01-30,Quarter,2016-12-28
0.46,2016-09-08,2016-09-28,Regular Cash,2016-10-28,Quarter,2016-09-30
0.46,2016-05-12,2016-06-28,Regular Cash,2016-07-29,Quarter,2016-06-30
0.46,2016-02-11,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.46,2015-10-22,2015-12-29,Regular Cash,2016-01-29,Quarter,2015-12-31
2.9318,2015-03-27,2015-10-05,Split-Off,,None,
0.42,2015-09-04,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.42,2015-05-14,2015-06-26,Regular Cash,2015-07-30,Quarter,2015-06-30
0.42,2015-02-12,2015-03-27,Regular Cash,2015-04-30,Quarter,2015-03-31
0.42,2014-11-12,2014-12-29,Regular Cash,2015-01-30,Quarter,2014-12-31
0.37,2014-09-04,2014-09-26,Regular Cash,2014-10-30,Quarter,2014-09-30
0.37,2014-05-15,2014-06-26,Regular Cash,2014-07-30,Quarter,2014-06-30
0.37,2014-01-29,2014-03-27,Regular Cash,2014-04-30,Quarter,2014-03-31
0.32,2013-12-12,2013-12-27,Regular Cash,2014-01-30,Quarter,2013-12-31
0.32,2013-09-12,2013-09-26,Regular Cash,2013-10-30,Quarter,2013-09-30
0.32,2013-05-09,2013-06-26,Regular Cash,2013-07-30,Quarter,2013-06-28
0.32,2013-02-15,2013-03-26,Regular Cash,2013-04-30,Quarter,2013-03-28
0.32,2012-12-13,2012-12-20,Regular Cash,2012-12-31,Quarter,2012-12-24
0.32,2012-09-13,2012-09-26,Regular Cash,2012-10-30,Quarter,2012-09-28
0.32,2012-04-12,2012-06-27,Regular Cash,2012-07-30,Quarter,2012-06-29
0.25,2012-02-09,2012-03-28,Regular Cash,2012-04-30,Quarter,2012-03-30
0.25,2011-12-15,2011-12-28,Regular Cash,2012-01-30,Quarter,2011-12-30
0.25,2011-09-15,2011-09-28,Regular Cash,2011-10-28,Quarter,2011-09-30
0.25,2011-04-14,2011-06-28,Regular Cash,2011-07-29,Quarter,2011-06-30
0.15,2011-02-10,2011-03-29,Regular Cash,2011-04-29,Quarter,2011-03-31
0.15,2010-12-09,2010-12-29,Regular Cash,2011-01-28,Quarter,2010-12-31
0.15,2010-09-09,2010-09-28,Regular Cash,2010-10-29,Quarter,2010-09-30
0.15,2010-05-13,2010-06-28,Regular Cash,2010-07-30,Quarter,2010-06-30
0.15,2010-02-11,2010-03-29,Regular Cash,2010-04-30,Quarter,2010-03-31
