Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.08,2017-09-01,2017-11-14,Regular Cash,2017-12-01,Quarter,2017-11-15
0.08,2017-05-12,2017-08-11,Regular Cash,2017-09-01,Quarter,2017-08-15
0.08,2017-02-24,2017-05-11,Regular Cash,2017-06-01,Quarter,2017-05-15
0.08,2016-12-09,2017-02-13,Regular Cash,2017-03-01,Quarter,2017-02-15
0.08,2016-08-31,2016-11-10,Regular Cash,2016-12-01,Quarter,2016-11-15
0.08,2016-05-13,2016-08-11,Regular Cash,2016-09-01,Quarter,2016-08-15
0.08,2016-02-23,2016-05-11,Regular Cash,2016-06-01,Quarter,2016-05-13
0.16,2015-12-10,2016-02-10,Regular Cash,2016-03-01,Quarter,2016-02-12
0.16,2015-09-11,2015-11-10,Regular Cash,2015-12-01,Quarter,2015-11-13
0.16,2015-05-15,2015-08-12,Regular Cash,2015-09-01,Quarter,2015-08-14
0.16,2015-02-25,2015-05-13,Regular Cash,2015-06-01,Quarter,2015-05-15
0.16,2014-12-12,2015-02-11,Regular Cash,2015-03-02,Quarter,2015-02-13
0.16,2014-09-12,2014-11-12,Regular Cash,2014-12-01,Quarter,2014-11-14
0.16,2014-05-19,2014-08-13,Regular Cash,2014-09-02,Quarter,2014-08-15
0.16,2014-02-26,2014-05-13,Regular Cash,2014-06-02,Quarter,2014-05-15
0.14,2013-12-13,2014-02-12,Regular Cash,2014-03-03,Quarter,2014-02-14
0.14,2013-09-13,2013-11-13,Regular Cash,2013-12-02,Quarter,2013-11-15
0.14,2013-05-16,2013-08-13,Regular Cash,2013-09-03,Quarter,2013-08-15
0.14,2013-02-26,2013-05-13,Regular Cash,2013-06-03,Quarter,2013-05-15
0.12,2012-12-13,2013-02-13,Regular Cash,2013-03-01,Quarter,2013-02-15
0.12,2012-09-14,2012-11-13,Regular Cash,2012-12-03,Quarter,2012-11-15
0.12,2012-05-18,2012-08-13,Regular Cash,2012-09-04,Quarter,2012-08-15
0.12,2012-02-22,2012-05-11,Regular Cash,2012-06-01,Quarter,2012-05-15
0.1,2011-12-14,2012-02-13,Regular Cash,2012-03-01,Quarter,2012-02-15
0.1,2011-09-15,2011-11-10,Regular Cash,2011-12-01,Quarter,2011-11-15
0.1,2011-05-19,2011-08-11,Regular Cash,2011-09-01,Quarter,2011-08-15
0.1,2011-02-24,2011-05-11,Regular Cash,2011-06-01,Quarter,2011-05-13
0.08,2010-12-09,2011-02-11,Regular Cash,2011-03-01,Quarter,2011-02-15
0.08,2010-09-17,2010-11-10,Regular Cash,2010-12-01,Quarter,2010-11-15
0.08,2010-05-20,2010-08-11,Regular Cash,2010-09-01,Quarter,2010-08-13
0.08,2010-02-25,2010-05-12,Regular Cash,2010-06-01,Quarter,2010-05-14
0.06,2009-12-10,2010-02-10,Regular Cash,2010-03-01,Quarter,2010-02-15
