Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-12-04,2018-01-08,Regular Cash,2018-02-09,Quarter,2018-01-09
0.22,2017-09-19,2017-10-05,Regular Cash,2017-11-09,Quarter,2017-10-06
0.22,2017-06-27,2017-07-05,Regular Cash,2017-08-09,Quarter,2017-07-07
0.22,2017-02-07,2017-04-05,Regular Cash,2017-05-09,Quarter,2017-04-07
0.22,2016-12-06,2017-01-05,Regular Cash,2017-02-09,Quarter,2017-01-09
0.19,2016-09-27,2016-10-05,Regular Cash,2016-11-09,Quarter,2016-10-10
0.19,2016-06-28,2016-07-06,Regular Cash,2016-08-09,Quarter,2016-07-08
0.19,2016-02-02,2016-04-06,Regular Cash,2016-05-09,Quarter,2016-04-08
0.19,2015-12-08,2016-01-06,Regular Cash,2016-02-09,Quarter,2016-01-08
0.16,2015-09-22,2015-10-07,Regular Cash,2015-11-09,Quarter,2015-10-09
0.16,2015-06-10,2015-07-07,Regular Cash,2015-08-10,Quarter,2015-07-09
0.16,2015-02-03,2015-04-07,Regular Cash,2015-05-08,Quarter,2015-04-09
0.16,2014-12-02,2015-01-07,Regular Cash,2015-02-09,Quarter,2015-01-09
0.11,2014-09-16,2014-10-07,Regular Cash,2014-11-10,Quarter,2014-10-09
0.11,2014-06-03,2014-07-07,Regular Cash,2014-08-08,Quarter,2014-07-09
0.11,2014-02-04,2014-04-07,Regular Cash,2014-05-09,Quarter,2014-04-09
10.0,2013-12-10,2014-01-22,Stock Split,2014-01-21,None,2014-01-09
0.11,2013-12-10,2014-01-07,Regular Cash,2014-02-10,Quarter,2014-01-09
0.06,2013-09-17,2013-10-07,Regular Cash,2013-11-08,Quarter,2013-10-09
0.06,2013-06-18,2013-07-05,Regular Cash,2013-08-09,Quarter,2013-07-09
0.06,2013-02-05,2013-04-05,Regular Cash,2013-05-09,Quarter,2013-04-09
0.03,2012-12-04,2013-01-07,Regular Cash,2013-02-08,Quarter,2013-01-09
0.03,2012-09-11,2012-10-05,Regular Cash,2012-11-09,Quarter,2012-10-10
0.03,2012-06-05,2012-07-05,Regular Cash,2012-08-09,Quarter,2012-07-09
0.03,2012-02-07,2012-04-04,Regular Cash,2012-05-09,Quarter,2012-04-09
0.015,2011-12-06,2012-01-05,Regular Cash,2012-02-09,Quarter,2012-01-09
0.015,2011-09-21,2011-10-05,Regular Cash,2011-11-09,Quarter,2011-10-10
0.015,2011-06-07,2011-07-06,Regular Cash,2011-08-09,Quarter,2011-07-08
0.015,2011-02-08,2011-04-06,Regular Cash,2011-05-09,Quarter,2011-04-08
0.015,2010-12-07,2011-01-06,Regular Cash,2011-02-09,Quarter,2011-01-10
0.015,2010-09-21,2010-10-07,Regular Cash,2010-11-10,Quarter,2010-10-12
0.015,2010-06-07,2010-07-01,Regular Cash,2010-08-10,Quarter,2010-07-06
0.015,2010-02-02,2010-04-07,Regular Cash,2010-05-10,Quarter,2010-04-09
0.015,2009-12-08,2010-01-06,Regular Cash,2010-02-10,Quarter,2010-01-08
