Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.225,2014-01-22,2014-02-04,Regular Cash,2014-03-03,Quarter,2014-02-06
0.225,2013-09-19,2013-11-04,Regular Cash,2013-12-02,Quarter,2013-11-06
0.225,2013-07-31,2013-08-12,Regular Cash,2013-09-03,Quarter,2013-08-14
0.225,2013-04-24,2013-05-06,Regular Cash,2013-06-03,Quarter,2013-05-08
0.225,2013-01-25,2013-02-04,Regular Cash,2013-03-01,Quarter,2013-02-06
0.205,2012-10-04,2012-11-05,Regular Cash,2012-12-03,Quarter,2012-11-07
0.205,2012-07-24,2012-08-06,Regular Cash,2012-09-04,Quarter,2012-08-08
0.205,2012-04-25,2012-05-07,Regular Cash,2012-06-01,Quarter,2012-05-09
0.205,2012-01-27,2012-02-06,Regular Cash,2012-03-01,Quarter,2012-02-08
0.19,2011-09-27,2011-11-07,Regular Cash,2011-12-01,Quarter,2011-11-09
1.0,2010-12-08,2011-10-04,Spinoff,2011-10-03,None,2011-09-20
0.19,2011-07-26,2011-08-08,Regular Cash,2011-09-01,Quarter,2011-08-10
0.19,2011-04-26,2011-05-09,Regular Cash,2011-06-01,Quarter,2011-05-11
0.19,2011-01-25,2011-02-07,Regular Cash,2011-03-01,Quarter,2011-02-09
0.19,2010-09-28,2010-11-08,Regular Cash,2010-12-01,Quarter,2010-11-10
0.19,2010-07-26,2010-08-09,Regular Cash,2010-09-01,Quarter,2010-08-11
0.19,2010-04-27,2010-05-10,Regular Cash,2010-06-01,Quarter,2010-05-12
0.19,2010-01-26,2010-02-08,Regular Cash,2010-03-01,Quarter,2010-02-10
