Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.745,2017-09-29,2017-11-16,Regular Cash,2017-12-08,Quarter,2017-11-17
0.665,2017-07-28,2017-08-16,Regular Cash,2017-09-08,Quarter,2017-08-18
0.665,2017-04-24,2017-05-17,Regular Cash,2017-06-09,Quarter,2017-05-19
0.665,2017-02-09,2017-02-22,Regular Cash,2017-03-10,Quarter,2017-02-24
0.665,2016-10-28,2016-11-16,Regular Cash,2016-12-09,Quarter,2016-11-18
0.04,2016-05-12,2016-10-03,Spinoff,2016-10-01,None,2016-09-16
0.595,2016-07-29,2016-08-17,Regular Cash,2016-09-09,Quarter,2016-08-19
0.595,2016-04-25,2016-05-17,Regular Cash,2016-06-10,Quarter,2016-05-19
0.595,2016-02-12,2016-02-23,Regular Cash,2016-03-10,Quarter,2016-02-25
0.595,2015-10-30,2015-11-17,Regular Cash,2015-12-10,Quarter,2015-11-19
0.5175,2015-07-31,2015-08-18,Regular Cash,2015-09-10,Quarter,2015-08-20
0.5175,2015-04-27,2015-05-19,Regular Cash,2015-06-10,Quarter,2015-05-21
0.5175,2015-02-12,2015-02-24,Regular Cash,2015-03-10,Quarter,2015-02-26
0.5175,2014-10-31,2014-11-18,Regular Cash,2014-12-10,Quarter,2014-11-20
0.45,2014-07-25,2014-08-19,Regular Cash,2014-09-10,Quarter,2014-08-21
0.45,2014-04-28,2014-05-20,Regular Cash,2014-06-10,Quarter,2014-05-22
0.45,2014-02-13,2014-02-25,Regular Cash,2014-03-10,Quarter,2014-02-27
0.45,2013-10-22,2013-11-19,Regular Cash,2013-12-10,Quarter,2013-11-21
0.41,2013-07-26,2013-08-16,Regular Cash,2013-09-10,Quarter,2013-08-20
0.41,2013-04-22,2013-05-16,Regular Cash,2013-06-10,Quarter,2013-05-20
0.41,2013-02-14,2013-02-21,Regular Cash,2013-03-11,Quarter,2013-02-25
0.41,2012-10-26,2012-11-16,Regular Cash,2012-12-10,Quarter,2012-11-20
0.3725,2012-07-25,2012-08-16,Regular Cash,2012-09-10,Quarter,2012-08-20
0.3725,2012-04-23,2012-05-16,Regular Cash,2012-06-08,Quarter,2012-05-18
0.3725,2012-02-16,2012-02-23,Regular Cash,2012-03-09,Quarter,2012-02-27
0.3725,2011-10-28,2011-11-16,Regular Cash,2011-12-09,Quarter,2011-11-18
0.3325,2011-07-29,2011-08-17,Regular Cash,2011-09-09,Quarter,2011-08-19
0.3325,2011-04-25,2011-05-18,Regular Cash,2011-06-10,Quarter,2011-05-20
0.3325,2010-12-10,2011-02-16,Regular Cash,2011-03-10,Quarter,2011-02-18
0.3025,2010-10-29,2010-11-17,Regular Cash,2010-12-10,Quarter,2010-11-19
0.3025,2010-07-30,2010-08-18,Regular Cash,2010-09-10,Quarter,2010-08-20
0.3025,2010-04-26,2010-05-18,Regular Cash,2010-06-10,Quarter,2010-05-20
0.3025,2010-02-11,2010-02-17,Regular Cash,2010-03-10,Quarter,2010-02-19
