Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.28,2017-10-25,2017-11-10,Regular Cash,2017-12-01,Quarter,2017-11-13
1.28,2017-07-26,2017-08-10,Regular Cash,2017-09-01,Quarter,2017-08-14
1.28,2017-04-26,2017-05-04,Regular Cash,2017-06-01,Quarter,2017-05-08
1.22,2017-01-25,2017-02-09,Regular Cash,2017-03-01,Quarter,2017-02-13
1.22,2016-10-26,2016-11-09,Regular Cash,2016-12-01,Quarter,2016-11-14
1.22,2016-07-27,2016-08-04,Regular Cash,2016-09-01,Quarter,2016-08-08
1.22,2016-04-27,2016-05-05,Regular Cash,2016-06-01,Quarter,2016-05-09
1.17,2016-01-27,2016-02-04,Regular Cash,2016-03-01,Quarter,2016-02-08
1.17,2015-10-28,2015-11-05,Regular Cash,2015-12-01,Quarter,2015-11-09
1.17,2015-07-29,2015-08-06,Regular Cash,2015-09-01,Quarter,2015-08-10
1.17,2015-04-29,2015-05-07,Regular Cash,2015-06-01,Quarter,2015-05-11
1.08,2015-01-28,2015-02-05,Regular Cash,2015-03-01,Quarter,2015-02-09
1.08,2014-10-29,2014-11-06,Regular Cash,2014-12-01,Quarter,2014-11-10
1.08,2014-07-30,2014-08-07,Regular Cash,2014-09-01,Quarter,2014-08-11
1.08,2014-04-30,2014-05-08,Regular Cash,2014-06-01,Quarter,2014-05-12
0.93,2014-01-29,2014-02-06,Regular Cash,2014-03-01,Quarter,2014-02-10
0.93,2013-10-30,2013-11-06,Regular Cash,2013-12-01,Quarter,2013-11-11
0.93,2013-07-31,2013-08-08,Regular Cash,2013-09-01,Quarter,2013-08-12
0.93,2013-04-24,2013-05-09,Regular Cash,2013-06-01,Quarter,2013-05-13
0.8,2013-01-30,2013-02-07,Regular Cash,2013-03-01,Quarter,2013-02-11
0.8,2012-10-31,2012-11-07,Regular Cash,2012-12-01,Quarter,2012-11-12
0.8,2012-07-25,2012-08-09,Regular Cash,2012-09-01,Quarter,2012-08-13
0.8,2012-04-25,2012-05-10,Regular Cash,2012-06-01,Quarter,2012-05-14
0.66,2012-01-25,2012-02-09,Regular Cash,2012-03-01,Quarter,2012-02-13
0.66,2011-10-26,2011-11-09,Regular Cash,2011-12-01,Quarter,2011-11-14
0.66,2011-07-27,2011-08-04,Regular Cash,2011-09-01,Quarter,2011-08-08
0.66,2011-04-27,2011-05-05,Regular Cash,2011-06-01,Quarter,2011-05-09
0.54,2011-01-26,2011-02-10,Regular Cash,2011-03-01,Quarter,2011-02-14
0.54,2010-10-26,2010-11-04,Regular Cash,2010-12-01,Quarter,2010-11-08
0.54,2010-07-28,2010-08-05,Regular Cash,2010-09-01,Quarter,2010-08-09
0.54,2010-04-28,2010-05-06,Regular Cash,2010-06-01,Quarter,2010-05-10
0.46,2010-01-27,2010-02-04,Regular Cash,2010-03-01,Quarter,2010-02-08
