Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
2.75,2011-04-28,2011-05-05,Special Cash,2011-05-18,None,2011-05-09
3.0,2010-12-10,2010-12-16,Special Cash,2010-12-28,None,2010-12-20
