Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.42,2017-10-30,2017-11-09,Regular Cash,2017-12-01,Quarter,2017-11-10
1.42,2017-06-26,2017-08-09,Regular Cash,2017-09-01,Quarter,2017-08-11
1.42,2017-05-01,2017-05-10,Regular Cash,2017-06-02,Quarter,2017-05-12
1.42,2016-12-12,2017-02-08,Regular Cash,2017-03-03,Quarter,2017-02-10
1.09,2016-10-31,2016-11-08,Regular Cash,2016-12-02,Quarter,2016-11-11
1.09,2016-06-27,2016-08-10,Regular Cash,2016-09-02,Quarter,2016-08-12
1.09,2016-05-02,2016-05-11,Regular Cash,2016-06-03,Quarter,2016-05-13
1.09,2015-12-14,2016-02-10,Regular Cash,2016-03-04,Quarter,2016-02-12
0.91,2015-10-26,2015-11-04,Regular Cash,2015-12-04,Quarter,2015-11-06
0.91,2015-06-22,2015-08-05,Regular Cash,2015-09-04,Quarter,2015-08-07
0.91,2015-04-27,2015-05-06,Regular Cash,2015-06-05,Quarter,2015-05-08
0.91,2014-12-15,2015-02-11,Regular Cash,2015-03-06,Quarter,2015-02-13
0.73,2014-10-27,2014-11-05,Regular Cash,2014-12-05,Quarter,2014-11-07
0.73,2014-06-23,2014-08-06,Regular Cash,2014-09-05,Quarter,2014-08-08
0.73,2014-04-28,2014-05-07,Regular Cash,2014-06-06,Quarter,2014-05-09
0.73,2013-12-16,2014-02-12,Regular Cash,2014-03-07,Quarter,2014-02-14
0.485,2013-10-28,2013-11-06,Regular Cash,2013-12-06,Quarter,2013-11-08
0.485,2013-06-24,2013-08-07,Regular Cash,2013-09-06,Quarter,2013-08-09
0.485,2013-04-29,2013-05-08,Regular Cash,2013-06-07,Quarter,2013-05-10
0.485,2012-12-17,2013-02-13,Regular Cash,2013-03-08,Quarter,2013-02-15
0.44,2012-10-29,2012-11-07,Regular Cash,2012-12-07,Quarter,2012-11-09
0.44,2012-06-25,2012-08-15,Regular Cash,2012-09-07,Quarter,2012-08-17
0.44,2012-04-30,2012-05-09,Regular Cash,2012-06-01,Quarter,2012-05-11
0.44,2011-12-12,2012-02-08,Regular Cash,2012-03-02,Quarter,2012-02-10
0.42,2011-10-31,2011-11-08,Regular Cash,2011-12-02,Quarter,2011-11-11
0.42,2011-06-27,2011-08-10,Regular Cash,2011-09-02,Quarter,2011-08-12
0.42,2011-05-02,2011-05-11,Regular Cash,2011-06-03,Quarter,2011-05-13
0.42,2010-12-13,2011-02-09,Regular Cash,2011-03-04,Quarter,2011-02-11
0.42,2010-10-25,2010-11-03,Regular Cash,2010-12-03,Quarter,2010-11-05
0.42,2010-06-21,2010-08-04,Regular Cash,2010-09-03,Quarter,2010-08-06
0.42,2010-04-26,2010-05-05,Regular Cash,2010-06-04,Quarter,2010-05-07
0.42,2009-12-14,2010-02-03,Regular Cash,2010-03-05,Quarter,2010-02-05
