Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.125,2017-11-09,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.1,2017-07-26,2017-08-07,Regular Cash,2017-08-23,Quarter,2017-08-09
0.1,2017-04-20,2017-05-03,Regular Cash,2017-05-19,Quarter,2017-05-05
0.1,2017-01-24,2017-02-01,Regular Cash,2017-02-15,Quarter,2017-02-03
0.1,2016-11-08,2016-11-23,Regular Cash,2016-12-12,Quarter,2016-11-28
0.08,2016-07-21,2016-08-04,Regular Cash,2016-08-19,Quarter,2016-08-08
0.08,2016-04-21,2016-05-11,Regular Cash,2016-05-27,Quarter,2016-05-13
0.08,2016-01-25,2016-02-03,Regular Cash,2016-02-17,Quarter,2016-02-05
0.08,2015-11-10,2015-11-25,Regular Cash,2015-12-14,Quarter,2015-11-30
0.0625,2015-07-28,2015-08-05,Regular Cash,2015-08-18,Quarter,2015-08-07
0.0625,2015-04-22,2015-05-13,Regular Cash,2015-05-27,Quarter,2015-05-15
0.0625,2015-01-26,2015-02-04,Regular Cash,2015-02-17,Quarter,2015-02-06
0.0625,2014-11-11,2014-11-26,Regular Cash,2014-12-15,Quarter,2014-12-01
0.0625,2014-07-24,2014-08-06,Regular Cash,2014-08-18,Quarter,2014-08-08
0.0375,2014-04-24,2014-05-13,Regular Cash,2014-05-27,Quarter,2014-05-15
0.0375,2014-01-28,2014-02-05,Regular Cash,2014-02-18,Quarter,2014-02-07
0.0375,2012-12-07,2012-12-13,Regular Cash,2012-12-21,Quarter,2012-12-17
0.0375,2012-12-07,2012-12-13,Regular Cash,2012-12-21,Quarter,2012-12-17
0.0375,2012-12-07,2012-12-13,Regular Cash,2012-12-21,Quarter,2012-12-17
0.0375,2012-12-07,2012-12-13,Regular Cash,2012-12-21,Quarter,2012-12-17
0.0375,2012-11-12,2012-11-29,Regular Cash,2012-12-17,Quarter,2012-12-03
0.0375,2012-07-27,2012-08-09,Regular Cash,2012-08-24,Quarter,2012-08-13
0.0375,2012-04-23,2012-05-04,Regular Cash,2012-05-22,Quarter,2012-05-08
0.0375,2012-01-27,2012-02-08,Regular Cash,2012-02-21,Quarter,2012-02-10
0.0375,2011-11-11,2011-11-30,Regular Cash,2011-12-13,Quarter,2011-12-02
0.0375,2011-07-28,2011-08-10,Regular Cash,2011-08-24,Quarter,2011-08-12
0.0375,2011-04-29,2011-05-10,Regular Cash,2011-05-24,Quarter,2011-05-12
0.0375,2011-01-27,2011-02-08,Regular Cash,2011-02-18,Quarter,2011-02-10
0.0375,2010-11-12,2010-11-22,Regular Cash,2010-12-08,Quarter,2010-11-24
0.0375,2010-08-03,2010-08-12,Regular Cash,2010-08-26,Quarter,2010-08-16
0.0375,2010-04-30,2010-05-12,Regular Cash,2010-05-24,Quarter,2010-05-14
0.0375,2010-02-02,2010-02-11,Regular Cash,2010-02-25,Quarter,2010-02-16
