Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.19,2017-12-14,2018-01-09,Regular Cash,2018-01-24,Quarter,2018-01-10
0.19,2017-09-14,2017-10-10,Regular Cash,2017-10-25,Quarter,2017-10-11
0.19,2017-06-21,2017-07-17,Regular Cash,2017-08-02,Quarter,2017-07-19
0.19,2017-03-15,2017-04-10,Regular Cash,2017-04-26,Quarter,2017-04-12
0.15,2016-12-15,2017-01-03,Regular Cash,2017-01-26,Quarter,2017-01-05
0.15,2016-09-15,2016-10-07,Regular Cash,2016-10-26,Quarter,2016-10-12
0.15,2016-06-16,2016-07-01,Regular Cash,2016-07-27,Quarter,2016-07-06
0.15,2016-03-15,2016-04-12,Regular Cash,2016-04-28,Quarter,2016-04-14
0.15,2015-12-16,2016-01-04,Regular Cash,2016-01-27,Quarter,2016-01-06
0.15,2015-09-16,2015-10-09,Regular Cash,2015-10-28,Quarter,2015-10-14
0.15,2015-06-17,2015-07-06,Regular Cash,2015-07-29,Quarter,2015-07-08
0.15,2015-03-17,2015-04-02,Regular Cash,2015-04-28,Quarter,2015-04-07
0.12,2014-12-17,2015-01-05,Regular Cash,2015-01-28,Quarter,2015-01-07
0.12,2014-09-18,2014-10-06,Regular Cash,2014-10-29,Quarter,2014-10-08
0.12,2014-06-19,2014-07-07,Regular Cash,2014-07-30,Quarter,2014-07-09
0.12,2014-03-18,2014-04-04,Regular Cash,2014-04-29,Quarter,2014-04-08
0.12,2013-12-18,2014-01-03,Regular Cash,2014-01-28,Quarter,2014-01-07
0.12,2013-09-18,2013-10-04,Regular Cash,2013-10-29,Quarter,2013-10-08
0.12,2013-06-20,2013-07-10,Regular Cash,2013-08-02,Quarter,2013-07-12
0.06,2012-12-03,2012-12-12,Regular Cash,2012-12-21,Quarter,2012-12-14
0.06,2012-12-03,2012-12-12,Regular Cash,2012-12-21,Quarter,2012-12-14
0.06,2012-12-03,2012-12-12,Regular Cash,2012-12-21,Quarter,2012-12-14
0.06,2012-09-20,2012-10-10,Regular Cash,2012-11-02,Quarter,2012-10-12
0.06,2012-06-18,2012-07-11,Regular Cash,2012-08-03,Quarter,2012-07-13
0.06,2012-03-20,2012-04-09,Regular Cash,2012-05-02,Quarter,2012-04-11
0.06,2011-12-20,2012-01-09,Regular Cash,2012-02-01,Quarter,2012-01-11
0.06,2011-09-20,2011-10-07,Regular Cash,2011-11-02,Quarter,2011-10-12
0.06,2011-06-22,2011-07-11,Regular Cash,2011-08-03,Quarter,2011-07-13
0.06,2011-03-24,2011-04-11,Regular Cash,2011-05-04,Quarter,2011-04-13
0.05,2010-12-16,2011-01-14,Regular Cash,2011-02-09,Quarter,2011-01-19
0.05,2010-09-16,2010-10-04,Regular Cash,2010-11-03,Quarter,2010-10-06
0.05,2010-06-24,2010-07-12,Regular Cash,2010-08-04,Quarter,2010-07-14
0.05,2010-03-25,2010-04-12,Regular Cash,2010-05-05,Quarter,2010-04-14
0.05,2009-12-18,2010-01-14,Regular Cash,2010-02-09,Quarter,2010-01-19
