Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.48,2017-11-28,2017-12-14,Regular Cash,2018-01-08,Quarter,2017-12-15
0.47,2017-07-25,2017-09-14,Regular Cash,2017-10-06,Quarter,2017-09-15
0.47,2017-05-23,2017-06-13,Regular Cash,2017-07-10,Quarter,2017-06-15
0.47,2017-02-28,2017-03-13,Regular Cash,2017-04-07,Quarter,2017-03-15
0.47,2016-11-22,2016-12-13,Regular Cash,2017-01-09,Quarter,2016-12-15
0.46,2016-07-26,2016-09-13,Regular Cash,2016-10-07,Quarter,2016-09-15
0.46,2016-05-24,2016-06-13,Regular Cash,2016-07-08,Quarter,2016-06-15
0.46,2016-02-23,2016-03-11,Regular Cash,2016-04-07,Quarter,2016-03-15
0.46,2015-11-24,2015-12-11,Regular Cash,2016-01-08,Quarter,2015-12-15
0.45,2015-07-22,2015-09-11,Regular Cash,2015-10-07,Quarter,2015-09-15
0.45,2015-05-26,2015-06-11,Regular Cash,2015-07-08,Quarter,2015-06-15
0.45,2015-02-24,2015-03-12,Regular Cash,2015-04-08,Quarter,2015-03-16
0.45,2014-11-25,2014-12-11,Regular Cash,2015-01-08,Quarter,2014-12-15
0.44,2014-07-23,2014-09-11,Regular Cash,2014-10-07,Quarter,2014-09-15
0.44,2014-05-27,2014-06-12,Regular Cash,2014-07-08,Quarter,2014-06-16
0.44,2014-02-25,2014-03-13,Regular Cash,2014-04-07,Quarter,2014-03-17
0.44,2013-11-26,2013-12-12,Regular Cash,2014-01-08,Quarter,2013-12-16
0.43,2013-07-24,2013-09-12,Regular Cash,2013-10-07,Quarter,2013-09-16
0.43,2013-05-28,2013-06-13,Regular Cash,2013-07-08,Quarter,2013-06-17
0.43,2013-02-26,2013-03-13,Regular Cash,2013-04-05,Quarter,2013-03-15
0.43,2012-11-27,2012-12-13,Regular Cash,2013-01-08,Quarter,2012-12-17
0.42,2012-07-24,2012-09-13,Regular Cash,2012-10-05,Quarter,2012-09-17
0.42,2012-05-22,2012-06-13,Regular Cash,2012-07-09,Quarter,2012-06-15
0.42,2012-02-28,2012-03-13,Regular Cash,2012-04-06,Quarter,2012-03-15
0.42,2011-11-10,2011-12-13,Regular Cash,2012-01-09,Quarter,2011-12-15
0.38,2011-07-26,2011-09-13,Regular Cash,2011-10-07,Quarter,2011-09-15
0.38,2011-05-24,2011-06-13,Regular Cash,2011-07-08,Quarter,2011-06-15
0.38,2011-02-22,2011-03-11,Regular Cash,2011-04-07,Quarter,2011-03-15
0.38,2010-11-23,2010-12-13,Regular Cash,2011-01-07,Quarter,2010-12-15
0.38,2010-07-27,2010-09-13,Regular Cash,2010-10-07,Quarter,2010-09-15
0.38,2010-05-26,2010-06-11,Regular Cash,2010-07-08,Quarter,2010-06-15
0.38,2010-02-23,2010-03-11,Regular Cash,2010-04-07,Quarter,2010-03-15
