Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.28,2017-10-31,2017-12-19,Regular Cash,2018-01-15,Quarter,2017-12-20
0.28,2017-07-26,2017-10-04,Regular Cash,2017-10-23,Quarter,2017-10-05
0.28,2017-04-26,2017-06-09,Regular Cash,2017-07-10,Quarter,2017-06-13
0.22,2017-02-01,2017-03-14,Regular Cash,2017-04-17,Quarter,2017-03-16
0.22,2016-10-28,2016-12-12,Regular Cash,2017-01-09,Quarter,2016-12-14
0.22,2016-07-27,2016-10-04,Regular Cash,2016-10-24,Quarter,2016-10-06
0.22,2016-04-29,2016-06-09,Regular Cash,2016-07-05,Quarter,2016-06-13
0.2,2016-01-22,2016-03-08,Regular Cash,2016-04-11,Quarter,2016-03-10
0.2,2015-10-30,2015-12-14,Regular Cash,2016-01-11,Quarter,2015-12-16
0.2,2015-07-31,2015-10-06,Regular Cash,2015-10-26,Quarter,2015-10-08
0.2,2015-05-01,2015-06-12,Regular Cash,2015-07-13,Quarter,2015-06-16
0.16,2015-01-30,2015-03-10,Regular Cash,2015-04-13,Quarter,2015-03-12
0.16,2014-10-31,2014-12-15,Regular Cash,2015-01-12,Quarter,2014-12-17
0.16,2014-07-31,2014-10-07,Regular Cash,2014-10-27,Quarter,2014-10-09
0.16,2014-04-29,2014-06-13,Regular Cash,2014-07-14,Quarter,2014-06-17
0.13,2014-01-31,2014-03-11,Regular Cash,2014-04-14,Quarter,2014-03-13
0.13,2013-10-25,2013-12-09,Regular Cash,2014-01-06,Quarter,2013-12-11
0.13,2013-07-25,2013-10-01,Regular Cash,2013-10-21,Quarter,2013-10-03
0.13,2013-04-23,2013-06-07,Regular Cash,2013-07-08,Quarter,2013-06-11
0.11,2013-02-01,2013-03-12,Regular Cash,2013-04-15,Quarter,2013-03-14
0.11,2012-10-26,2012-12-10,Regular Cash,2012-12-28,Quarter,2012-12-12
0.11,2012-07-27,2012-10-02,Regular Cash,2012-10-22,Quarter,2012-10-04
0.11,2012-05-01,2012-06-08,Regular Cash,2012-07-09,Quarter,2012-06-12
0.08,2012-01-27,2012-03-13,Regular Cash,2012-04-16,Quarter,2012-03-15
0.08,2011-10-27,2011-12-12,Regular Cash,2012-01-09,Quarter,2011-12-14
0.08,2011-07-28,2011-10-04,Regular Cash,2011-10-24,Quarter,2011-10-06
0.08,2011-05-03,2011-06-10,Regular Cash,2011-07-11,Quarter,2011-06-14
0.06,2011-01-26,2011-03-08,Regular Cash,2011-04-11,Quarter,2011-03-10
0.06,2010-10-27,2010-12-13,Regular Cash,2011-01-10,Quarter,2010-12-15
0.04,2010-07-26,2010-10-05,Regular Cash,2010-10-25,Quarter,2010-10-07
0.04,2010-04-27,2010-06-11,Regular Cash,2010-07-12,Quarter,2010-06-15
0.03,2010-01-26,2010-03-09,Regular Cash,2010-04-12,Quarter,2010-03-11
