Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.15,2017-09-27,2017-10-12,Regular Cash,2017-11-10,Quarter,2017-10-13
0.15,2017-07-18,2017-08-02,Regular Cash,2017-09-01,Quarter,2017-08-04
0.15,2017-05-04,2017-05-17,Regular Cash,2017-06-16,Quarter,2017-05-19
0.15,2017-01-19,2017-02-15,Regular Cash,2017-03-17,Quarter,2017-02-17
