Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.23,2018-01-16,2018-01-26,Regular Cash,2018-02-16,Quarter,2018-01-29
0.23,2017-10-16,2017-10-27,Regular Cash,2017-11-17,Quarter,2017-10-30
0.23,2017-05-25,2017-07-27,Regular Cash,2017-08-18,Quarter,2017-07-31
0.2,2017-04-14,2017-04-26,Regular Cash,2017-05-19,Quarter,2017-04-28
0.2,2017-01-17,2017-01-26,Regular Cash,2017-02-17,Quarter,2017-01-30
0.2,2016-10-14,2016-10-27,Regular Cash,2016-11-18,Quarter,2016-10-31
0.2,2016-05-26,2016-07-27,Regular Cash,2016-08-19,Quarter,2016-07-29
0.185,2016-04-15,2016-04-27,Regular Cash,2016-05-20,Quarter,2016-04-29
0.185,2016-01-15,2016-01-27,Regular Cash,2016-02-19,Quarter,2016-01-29
0.185,2015-10-07,2015-10-28,Regular Cash,2015-11-20,Quarter,2015-10-30
0.185,2015-07-17,2015-07-29,Regular Cash,2015-08-21,Quarter,2015-07-31
0.165,2015-04-14,2015-04-23,Regular Cash,2015-05-15,Quarter,2015-04-27
0.165,2015-01-16,2015-01-28,Regular Cash,2015-02-20,Quarter,2015-01-30
0.165,2014-10-08,2014-10-29,Regular Cash,2014-11-21,Quarter,2014-10-31
0.165,2014-05-20,2014-07-24,Regular Cash,2014-08-15,Quarter,2014-07-28
0.145,2014-04-14,2014-04-24,Regular Cash,2014-05-16,Quarter,2014-04-28
0.145,2014-01-17,2014-01-29,Regular Cash,2014-02-21,Quarter,2014-01-31
0.145,2013-10-02,2013-10-24,Regular Cash,2013-11-15,Quarter,2013-10-28
0.145,2013-05-23,2013-07-25,Regular Cash,2013-08-16,Quarter,2013-07-29
0.13,2013-04-15,2013-04-25,Regular Cash,2013-05-17,Quarter,2013-04-29
0.13,2013-01-14,2013-01-24,Regular Cash,2013-02-15,Quarter,2013-01-28
0.13,2012-10-04,2012-10-25,Regular Cash,2012-11-16,Quarter,2012-10-29
0.13,2012-05-01,2012-07-26,Regular Cash,2012-08-17,Quarter,2012-07-30
0.105,2012-04-16,2012-04-26,Regular Cash,2012-05-18,Quarter,2012-04-30
0.105,2012-01-17,2012-01-26,Regular Cash,2012-02-17,Quarter,2012-01-30
0.105,2011-10-06,2011-10-27,Regular Cash,2011-11-18,Quarter,2011-10-31
0.105,2011-05-25,2011-07-27,Regular Cash,2011-08-19,Quarter,2011-07-29
0.0925,2011-04-11,2011-04-20,Regular Cash,2011-05-20,Quarter,2011-04-25
0.0925,2011-01-13,2011-01-27,Regular Cash,2011-02-18,Quarter,2011-01-31
0.0925,2010-10-06,2010-10-21,Regular Cash,2010-11-19,Quarter,2010-10-25
0.0925,2010-05-20,2010-07-28,Regular Cash,2010-08-20,Quarter,2010-07-30
0.0825,2010-04-12,2010-04-22,Regular Cash,2010-05-21,Quarter,2010-04-26
0.0825,2010-01-11,2010-01-21,Regular Cash,2010-02-19,Quarter,2010-01-25
