Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.665,2017-11-16,2017-11-29,Regular Cash,2017-12-28,Quarter,2017-11-30
0.605,2017-07-27,2017-08-29,Regular Cash,2017-09-29,Quarter,2017-08-31
0.605,2017-05-11,2017-05-26,Regular Cash,2017-06-30,Quarter,2017-05-31
0.605,2017-02-02,2017-02-24,Regular Cash,2017-03-31,Quarter,2017-02-28
0.605,2016-11-17,2016-11-28,Regular Cash,2016-12-29,Quarter,2016-11-30
0.55,2016-07-28,2016-08-29,Regular Cash,2016-09-30,Quarter,2016-08-31
0.55,2016-05-12,2016-05-26,Regular Cash,2016-06-30,Quarter,2016-05-31
0.55,2016-02-04,2016-02-25,Regular Cash,2016-03-31,Quarter,2016-02-29
0.55,2015-11-19,2015-11-25,Regular Cash,2015-12-30,Quarter,2015-11-30
0.55,2015-07-30,2015-08-27,Regular Cash,2015-09-30,Quarter,2015-08-31
0.55,2015-05-14,2015-05-27,Regular Cash,2015-06-30,Quarter,2015-05-29
0.55,2015-02-05,2015-02-25,Regular Cash,2015-03-30,Quarter,2015-02-27
0.5,2014-11-20,2014-11-28,Regular Cash,2015-01-02,Quarter,2014-12-02
0.5,2014-07-31,2014-08-27,Regular Cash,2014-10-01,Quarter,2014-08-29
0.455,2014-05-15,2014-06-12,Regular Cash,2014-07-01,Quarter,2014-06-16
2.0,2014-05-15,2014-06-09,Stock Split,2014-06-06,None,2014-05-27
0.455,2014-02-06,2014-02-26,Regular Cash,2014-04-01,Quarter,2014-02-28
0.395,2013-11-21,2013-11-29,Regular Cash,2014-01-02,Quarter,2013-12-03
0.395,2013-08-01,2013-08-28,Regular Cash,2013-10-01,Quarter,2013-08-30
0.345,2013-05-16,2013-05-29,Regular Cash,2013-07-01,Quarter,2013-05-31
0.345,2013-02-07,2013-02-26,Regular Cash,2013-04-01,Quarter,2013-02-28
0.345,2012-11-15,2012-11-28,Regular Cash,2013-01-02,Quarter,2012-11-30
0.3,2012-07-26,2012-08-29,Regular Cash,2012-10-01,Quarter,2012-08-31
0.3,2012-05-10,2012-05-29,Regular Cash,2012-07-02,Quarter,2012-05-31
0.3,2012-02-02,2012-02-27,Regular Cash,2012-04-02,Quarter,2012-02-29
0.3,2011-11-17,2011-11-28,Regular Cash,2012-01-02,Quarter,2011-11-30
0.2375,2011-07-28,2011-08-29,Regular Cash,2011-10-03,Quarter,2011-08-31
0.2375,2011-05-05,2011-05-26,Regular Cash,2011-07-01,Quarter,2011-05-31
0.19,2011-02-03,2011-02-24,Regular Cash,2011-04-01,Quarter,2011-02-28
0.19,2010-11-18,2010-11-26,Regular Cash,2011-01-03,Quarter,2010-11-30
0.165,2010-07-29,2010-08-27,Regular Cash,2010-10-01,Quarter,2010-08-31
0.165,2010-05-06,2010-05-26,Regular Cash,2010-07-01,Quarter,2010-05-28
0.135,2010-02-04,2010-02-24,Regular Cash,2010-04-01,Quarter,2010-02-26
