Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.16,2017-10-27,2017-11-14,Regular Cash,2017-11-22,Quarter,2017-11-15
0.12,2017-07-20,2017-08-15,Regular Cash,2017-08-24,Quarter,2017-08-17
0.08,2017-04-27,2017-05-16,Regular Cash,2017-05-25,Quarter,2017-05-18
0.08,2017-01-27,2017-02-14,Regular Cash,2017-02-23,Quarter,2017-02-16
0.08,2016-10-28,2016-11-14,Regular Cash,2016-11-23,Quarter,2016-11-16
0.08,2016-07-22,2016-08-16,Regular Cash,2016-08-25,Quarter,2016-08-18
0.06,2016-04-29,2016-05-17,Regular Cash,2016-05-26,Quarter,2016-05-19
0.06,2016-02-05,2016-02-16,Regular Cash,2016-02-25,Quarter,2016-02-18
0.06,2015-10-30,2015-11-16,Regular Cash,2015-11-25,Quarter,2015-11-18
0.06,2015-07-16,2015-08-18,Regular Cash,2015-08-27,Quarter,2015-08-20
0.06,2015-04-17,2015-05-19,Regular Cash,2015-05-28,Quarter,2015-05-21
0.04,2015-01-23,2015-02-17,Regular Cash,2015-02-26,Quarter,2015-02-19
0.04,2014-10-27,2014-11-18,Regular Cash,2014-11-26,Quarter,2014-11-20
0.04,2014-07-18,2014-08-19,Regular Cash,2014-08-28,Quarter,2014-08-21
0.04,2014-04-28,2014-05-20,Regular Cash,2014-05-29,Quarter,2014-05-22
0.04,2014-01-27,2014-02-18,Regular Cash,2014-02-27,Quarter,2014-02-20
0.04,2013-10-25,2013-11-20,Regular Cash,2013-11-29,Quarter,2013-11-22
0.04,2013-07-26,2013-08-20,Regular Cash,2013-08-29,Quarter,2013-08-22
0.04,2013-04-19,2013-05-21,Regular Cash,2013-05-30,Quarter,2013-05-23
0.01,2013-02-07,2013-02-13,Regular Cash,2013-02-25,Quarter,2013-02-18
0.01,2012-11-13,2012-11-20,Regular Cash,2012-11-29,Quarter,2012-11-23
0.01,2012-08-09,2012-08-21,Regular Cash,2012-08-29,Quarter,2012-08-23
0.01,2012-05-07,2012-05-22,Regular Cash,2012-05-31,Quarter,2012-05-24
0.01,2012-02-08,2012-02-21,Regular Cash,2012-02-29,Quarter,2012-02-23
0.01,2011-11-09,2011-11-17,Regular Cash,2011-11-30,Quarter,2011-11-21
0.01,2011-08-10,2011-08-23,Regular Cash,2011-08-31,Quarter,2011-08-25
0.01,2011-05-12,2011-05-19,Regular Cash,2011-05-27,Quarter,2011-05-23
0.01,2011-02-08,2011-02-17,Regular Cash,2011-02-28,Quarter,2011-02-22
0.01,2010-10-29,2010-11-08,Regular Cash,2010-11-23,Quarter,2010-11-10
0.01,2010-07-23,2010-08-06,Regular Cash,2010-08-25,Quarter,2010-08-10
0.01,2010-04-23,2010-05-06,Regular Cash,2010-05-26,Quarter,2010-05-10
0.01,2010-01-29,2010-02-08,Regular Cash,2010-02-24,Quarter,2010-02-10
