Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.335,2018-01-15,2018-01-30,Regular Cash,2018-02-15,Quarter,2018-01-31
0.0005,2018-01-19,2018-01-30,Rights Redemption,2018-02-15,None,2018-01-31
0.315,2017-10-16,2017-10-30,Regular Cash,2017-11-15,Quarter,2017-10-31
0.315,2017-07-17,2017-07-27,Regular Cash,2017-08-15,Quarter,2017-07-31
0.315,2017-04-07,2017-04-26,Regular Cash,2017-05-15,Quarter,2017-04-28
0.315,2017-01-13,2017-01-27,Regular Cash,2017-02-15,Quarter,2017-01-31
0.29375,2016-10-07,2016-10-27,Regular Cash,2016-11-15,Quarter,2016-10-31
0.29375,2016-07-08,2016-07-27,Regular Cash,2016-08-15,Quarter,2016-07-29
2.0,2016-04-20,2016-05-20,Stock Split,2016-05-19,None,2016-05-04
0.29375,2016-04-08,2016-04-27,Regular Cash,2016-05-13,Quarter,2016-04-29
0.29375,2016-01-15,2016-01-27,Regular Cash,2016-02-12,Quarter,2016-01-29
0.275,2015-10-09,2015-10-28,Regular Cash,2015-11-13,Quarter,2015-10-30
0.275,2015-07-10,2015-07-29,Regular Cash,2015-08-14,Quarter,2015-07-31
0.275,2015-04-10,2015-04-28,Regular Cash,2015-05-15,Quarter,2015-04-30
0.275,2015-01-16,2015-01-28,Regular Cash,2015-02-13,Quarter,2015-01-30
0.255,2014-10-10,2014-10-29,Regular Cash,2014-11-14,Quarter,2014-10-31
0.255,2014-07-11,2014-07-29,Regular Cash,2014-08-15,Quarter,2014-07-31
0.255,2014-04-11,2014-04-28,Regular Cash,2014-05-15,Quarter,2014-04-30
0.255,2014-01-17,2014-01-29,Regular Cash,2014-02-14,Quarter,2014-01-31
0.235,2013-10-01,2013-10-29,Regular Cash,2013-11-15,Quarter,2013-10-31
0.235,2013-07-12,2013-07-29,Regular Cash,2013-08-15,Quarter,2013-07-31
0.235,2013-04-12,2013-04-26,Regular Cash,2013-05-15,Quarter,2013-04-30
0.235,2013-01-11,2013-01-29,Regular Cash,2013-02-15,Quarter,2013-01-31
0.225,2012-10-12,2012-10-29,Regular Cash,2012-11-15,Quarter,2012-10-31
0.225,2012-07-13,2012-07-27,Regular Cash,2012-08-15,Quarter,2012-07-31
0.225,2012-04-13,2012-04-26,Regular Cash,2012-05-15,Quarter,2012-04-30
0.225,2012-01-13,2012-01-27,Regular Cash,2012-02-15,Quarter,2012-01-31
0.2125,2011-10-12,2011-10-27,Regular Cash,2011-11-15,Quarter,2011-10-31
0.2125,2011-07-15,2011-07-27,Regular Cash,2011-08-15,Quarter,2011-07-29
0.2125,2011-04-15,2011-04-27,Regular Cash,2011-05-13,Quarter,2011-04-29
0.2125,2011-01-14,2011-01-27,Regular Cash,2011-02-15,Quarter,2011-01-31
0.1975,2010-10-15,2010-10-27,Regular Cash,2010-11-15,Quarter,2010-10-29
0.1975,2010-07-16,2010-07-28,Regular Cash,2010-08-13,Quarter,2010-07-30
0.1975,2010-04-16,2010-04-28,Regular Cash,2010-05-14,Quarter,2010-04-30
0.1975,2010-01-15,2010-01-27,Regular Cash,2010-02-12,Quarter,2010-01-29
