Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.95,2017-11-14,2017-12-29,Regular Cash,2018-02-12,Quarter,2018-01-02
0.95,2017-07-20,2017-10-06,Regular Cash,2017-11-13,Quarter,2017-10-10
0.95,2017-05-18,2017-06-29,Regular Cash,2017-08-14,Quarter,2017-07-03
0.95,2017-01-27,2017-03-30,Regular Cash,2017-05-08,Quarter,2017-04-03
0.86,2016-11-16,2016-12-29,Regular Cash,2017-02-13,Quarter,2017-01-03
0.86,2016-07-21,2016-10-06,Regular Cash,2016-11-14,Quarter,2016-10-11
0.5,2016-09-09,2016-10-03,Spinoff,2016-10-01,None,2016-09-21
0.86,2016-05-19,2016-06-29,Regular Cash,2016-08-08,Quarter,2016-07-01
0.86,2016-03-17,2016-03-30,Regular Cash,2016-05-09,Quarter,2016-04-01
0.81,2015-11-19,2015-12-30,Regular Cash,2016-02-08,Quarter,2016-01-04
0.81,2015-09-16,2015-09-29,Regular Cash,2015-11-09,Quarter,2015-10-01
0.81,2015-05-21,2015-06-29,Regular Cash,2015-08-10,Quarter,2015-07-01
0.81,2015-03-19,2015-03-30,Regular Cash,2015-05-11,Quarter,2015-04-01
0.77,2014-11-20,2014-12-30,Regular Cash,2015-02-09,Quarter,2015-01-02
0.77,2014-07-18,2014-09-29,Regular Cash,2014-11-10,Quarter,2014-10-01
0.77,2014-05-15,2014-06-27,Regular Cash,2014-08-11,Quarter,2014-07-01
0.77,2014-03-20,2014-03-28,Regular Cash,2014-05-12,Quarter,2014-04-01
0.71,2013-11-21,2013-12-30,Regular Cash,2014-02-10,Quarter,2014-01-02
0.71,2013-09-19,2013-09-27,Regular Cash,2013-11-12,Quarter,2013-10-01
1.0,2013-07-25,2013-07-25,Poison Pill Rights,,None,2013-08-05
0.71,2013-05-16,2013-06-27,Regular Cash,2013-08-12,Quarter,2013-07-01
0.71,2013-03-21,2013-03-27,Regular Cash,2013-05-13,Quarter,2013-04-01
0.64,2012-11-15,2012-12-28,Regular Cash,2013-02-11,Quarter,2013-01-02
0.64,2012-09-20,2012-09-27,Regular Cash,2012-11-13,Quarter,2012-10-01
0.64,2012-05-17,2012-06-28,Regular Cash,2012-08-13,Quarter,2012-07-02
0.64,2012-03-15,2012-03-29,Regular Cash,2012-05-14,Quarter,2012-04-02
0.58,2011-11-17,2011-12-29,Regular Cash,2012-02-13,Quarter,2012-01-03
0.58,2011-09-15,2011-09-29,Regular Cash,2011-11-14,Quarter,2011-10-03
0.58,2011-05-18,2011-06-29,Regular Cash,2011-08-08,Quarter,2011-07-01
0.58,2011-03-17,2011-03-30,Regular Cash,2011-05-09,Quarter,2011-04-01
0.49,2010-11-18,2010-12-30,Regular Cash,2011-02-14,Quarter,2011-01-03
0.49,2010-09-16,2010-09-29,Regular Cash,2010-11-08,Quarter,2010-10-01
0.49,2010-05-20,2010-06-29,Regular Cash,2010-08-09,Quarter,2010-07-01
0.49,2010-03-18,2010-03-30,Regular Cash,2010-05-10,Quarter,2010-04-01
