Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
2.0,2017-09-28,2017-11-30,Regular Cash,2017-12-29,Quarter,2017-12-01
1.82,2017-06-22,2017-08-30,Regular Cash,2017-09-22,Quarter,2017-09-01
1.82,2017-04-26,2017-05-30,Regular Cash,2017-06-23,Quarter,2017-06-01
1.82,2017-01-26,2017-02-27,Regular Cash,2017-03-24,Quarter,2017-03-01
1.82,2016-09-22,2016-11-29,Regular Cash,2016-12-30,Quarter,2016-12-01
1.65,2016-06-23,2016-08-30,Regular Cash,2016-09-23,Quarter,2016-09-01
8.2136,2016-01-26,2016-08-16,Split-Off,,None,
1.65,2016-04-27,2016-05-27,Regular Cash,2016-06-24,Quarter,2016-06-01
1.65,2016-01-28,2016-02-26,Regular Cash,2016-03-24,Quarter,2016-03-01
1.65,2015-09-24,2015-11-27,Regular Cash,2015-12-24,Quarter,2015-12-01
1.5,2015-06-25,2015-08-28,Regular Cash,2015-09-25,Quarter,2015-09-01
1.5,2015-04-23,2015-05-28,Regular Cash,2015-06-26,Quarter,2015-06-01
1.5,2015-01-29,2015-02-26,Regular Cash,2015-03-27,Quarter,2015-03-02
1.5,2014-09-25,2014-11-26,Regular Cash,2014-12-26,Quarter,2014-12-01
1.33,2014-06-26,2014-08-28,Regular Cash,2014-09-26,Quarter,2014-09-02
1.33,2014-04-24,2014-05-29,Regular Cash,2014-06-27,Quarter,2014-06-02
1.33,2014-01-23,2014-02-27,Regular Cash,2014-03-28,Quarter,2014-03-03
1.33,2013-09-26,2013-11-27,Regular Cash,2013-12-27,Quarter,2013-12-02
1.15,2013-06-27,2013-08-29,Regular Cash,2013-09-27,Quarter,2013-09-03
1.15,2013-04-25,2013-05-30,Regular Cash,2013-06-28,Quarter,2013-06-03
1.15,2013-01-24,2013-02-27,Regular Cash,2013-03-29,Quarter,2013-03-01
1.15,2012-09-27,2012-11-29,Regular Cash,2012-12-28,Quarter,2012-12-03
1.0,2012-06-28,2012-08-30,Regular Cash,2012-09-28,Quarter,2012-09-04
1.0,2012-04-26,2012-05-30,Regular Cash,2012-06-22,Quarter,2012-06-01
1.0,2012-01-27,2012-02-28,Regular Cash,2012-03-23,Quarter,2012-03-01
1.0,2011-09-22,2011-11-29,Regular Cash,2011-12-30,Quarter,2011-12-01
0.75,2011-06-23,2011-08-30,Regular Cash,2011-09-23,Quarter,2011-09-01
0.75,2011-04-28,2011-05-27,Regular Cash,2011-06-24,Quarter,2011-06-01
0.75,2011-01-27,2011-02-25,Regular Cash,2011-03-25,Quarter,2011-03-01
0.75,2010-09-23,2010-11-29,Regular Cash,2010-12-31,Quarter,2010-12-01
0.63,2010-06-24,2010-08-30,Regular Cash,2010-09-24,Quarter,2010-09-01
0.63,2010-04-22,2010-05-27,Regular Cash,2010-06-25,Quarter,2010-06-01
0.63,2010-01-28,2010-02-25,Regular Cash,2010-03-26,Quarter,2010-03-01
