Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.63,2017-12-14,2017-12-22,Regular Cash,2018-01-12,Quarter,2017-12-26
0.63,2017-08-25,2017-09-14,Regular Cash,2017-10-13,Quarter,2017-09-15
0.63,2017-05-17,2017-06-13,Regular Cash,2017-07-14,Quarter,2017-06-15
0.63,2017-03-01,2017-03-13,Regular Cash,2017-04-14,Quarter,2017-03-15
0.63,2016-12-13,2016-12-21,Regular Cash,2017-01-13,Quarter,2016-12-23
0.63,2016-08-31,2016-09-13,Regular Cash,2016-10-14,Quarter,2016-09-15
0.55,2016-05-18,2016-06-13,Regular Cash,2016-07-15,Quarter,2016-06-15
0.55,2016-02-25,2016-03-11,Regular Cash,2016-04-15,Quarter,2016-03-15
0.55,2015-12-15,2015-12-23,Regular Cash,2016-01-15,Quarter,2015-12-28
0.55,2015-08-31,2015-09-11,Regular Cash,2015-10-15,Quarter,2015-09-15
0.55,2015-05-13,2015-06-11,Regular Cash,2015-07-15,Quarter,2015-06-15
0.55,2015-02-26,2015-03-11,Regular Cash,2015-04-15,Quarter,2015-03-13
0.4,2014-12-09,2014-12-17,Regular Cash,2015-01-15,Quarter,2014-12-19
0.4,2014-08-28,2014-09-11,Regular Cash,2014-10-15,Quarter,2014-09-15
0.4,2014-05-14,2014-06-11,Regular Cash,2014-07-15,Quarter,2014-06-13
0.4,2014-02-27,2014-03-12,Regular Cash,2014-04-15,Quarter,2014-03-14
0.4,2013-12-12,2013-12-19,Regular Cash,2014-01-15,Quarter,2013-12-23
0.4,2013-08-28,2013-09-11,Regular Cash,2013-10-15,Quarter,2013-09-13
0.4,2013-05-01,2013-06-12,Regular Cash,2013-07-15,Quarter,2013-06-14
0.3125,2013-01-14,2013-03-13,Regular Cash,2013-04-15,Quarter,2013-03-15
0.25,2012-12-06,2012-12-13,Regular Cash,2012-12-28,Quarter,2012-12-17
0.25,2012-09-05,2012-09-13,Regular Cash,2012-10-15,Quarter,2012-09-17
0.25,2012-05-10,2012-06-13,Regular Cash,2012-07-13,Quarter,2012-06-15
0.25,2012-02-21,2012-03-13,Regular Cash,2012-04-13,Quarter,2012-03-15
0.2,2011-12-07,2011-12-15,Regular Cash,2012-01-13,Quarter,2011-12-19
0.2,2011-08-31,2011-09-13,Regular Cash,2011-10-14,Quarter,2011-09-15
0.2,2011-05-11,2011-06-13,Regular Cash,2011-07-15,Quarter,2011-06-15
0.2,2011-02-22,2011-03-11,Regular Cash,2011-04-15,Quarter,2011-03-15
0.15,2010-12-07,2010-12-13,Regular Cash,2011-01-14,Quarter,2010-12-15
0.15,2010-09-01,2010-09-13,Regular Cash,2010-10-15,Quarter,2010-09-15
0.15,2010-05-14,2010-06-11,Regular Cash,2010-07-15,Quarter,2010-06-15
0.15,2010-02-26,2010-03-11,Regular Cash,2010-04-15,Quarter,2010-03-15
