Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.06,2017-09-13,2017-12-14,Regular Cash,2017-12-29,Quarter,2017-12-15
0.06,2017-06-07,2017-09-14,Regular Cash,2017-09-29,Quarter,2017-09-15
0.06,2017-03-01,2017-06-13,Regular Cash,2017-06-30,Quarter,2017-06-15
0.06,2016-11-30,2017-03-13,Regular Cash,2017-03-31,Quarter,2017-03-15
0.06,2016-09-14,2016-12-13,Regular Cash,2016-12-30,Quarter,2016-12-15
0.06,2016-06-08,2016-09-13,Regular Cash,2016-09-30,Quarter,2016-09-15
0.06,2016-02-16,2016-06-13,Regular Cash,2016-06-30,Quarter,2016-06-15
0.24,2015-12-02,2016-03-11,Regular Cash,2016-03-31,Quarter,2016-03-15
0.24,2015-09-16,2015-12-11,Regular Cash,2015-12-31,Quarter,2015-12-15
0.24,2015-06-03,2015-09-11,Regular Cash,2015-09-30,Quarter,2015-09-15
0.24,2015-03-05,2015-06-11,Regular Cash,2015-06-30,Quarter,2015-06-15
0.24,2014-12-03,2015-03-11,Regular Cash,2015-03-31,Quarter,2015-03-13
0.24,2014-09-10,2014-12-10,Regular Cash,2014-12-31,Quarter,2014-12-12
0.24,2014-06-04,2014-09-10,Regular Cash,2014-09-30,Quarter,2014-09-12
0.24,2014-03-05,2014-06-11,Regular Cash,2014-06-30,Quarter,2014-06-13
0.22,2013-12-04,2014-03-12,Regular Cash,2014-03-31,Quarter,2014-03-14
0.22,2013-09-11,2013-12-11,Regular Cash,2013-12-31,Quarter,2013-12-13
0.22,2013-06-05,2013-09-11,Regular Cash,2013-09-30,Quarter,2013-09-13
0.22,2013-03-06,2013-06-12,Regular Cash,2013-06-28,Quarter,2013-06-14
0.2,2012-11-28,2013-03-13,Regular Cash,2013-03-29,Quarter,2013-03-15
0.2,2012-09-12,2012-12-12,Regular Cash,2012-12-31,Quarter,2012-12-14
0.2,2012-06-06,2012-09-12,Regular Cash,2012-09-28,Quarter,2012-09-14
0.2,2012-03-07,2012-06-13,Regular Cash,2012-06-29,Quarter,2012-06-15
0.2,2011-11-30,2012-03-13,Regular Cash,2012-03-30,Quarter,2012-03-15
0.17,2011-09-14,2011-12-13,Regular Cash,2011-12-30,Quarter,2011-12-15
0.17,2011-06-08,2011-09-13,Regular Cash,2011-09-30,Quarter,2011-09-15
0.17,2011-03-03,2011-06-13,Regular Cash,2011-06-30,Quarter,2011-06-15
0.16,2010-12-01,2011-03-11,Regular Cash,2011-03-31,Quarter,2011-03-15
0.16,2010-09-14,2010-12-13,Regular Cash,2010-12-31,Quarter,2010-12-15
0.16,2010-06-09,2010-09-13,Regular Cash,2010-09-30,Quarter,2010-09-15
0.16,2010-03-03,2010-06-11,Regular Cash,2010-06-30,Quarter,2010-06-15
0.16,2009-12-02,2010-03-11,Regular Cash,2010-03-31,Quarter,2010-03-15
